,Distribuidor,Fecha,Toneladas
2740,TEMMY,2019-09-26,145573.404165
2741,DIPSA-AYACUCHO,2019-09-27,122821.710608
2743,SAUL,2019-09-27,67453.822255
2744,AGA - TARAPOTO,2019-09-28,36438.074145
2746,GUMISA - HUARAZ,2019-09-28,188733.39187
2747,KONSUMASS,2019-09-28,115875.215801
2748,LA GENOVESA - MOQUEGUA,2019-09-28,7864.018399
2749,LAGUI,2019-09-28,8776.419123
2751,CODIFER,2019-09-30,65393.670083
2752,CURTIS NORTE,2019-09-30,81967.426693
2753,DICOBELSA - LIMA,2019-09-30,205025.764788
2754,GUMISA - HUARAZ,2019-09-30,48049.928676
2755,JRC - NAZCA,2019-09-30,16564.340288
2756,LAGUI,2019-09-30,5505.220315
2757,GRUPO SVS,2019-10-01,25949.791847
2758,MOLISAC,2019-10-01,166052.788231
2760,RICMAN,2019-10-01,0.98009
2761,SIPAN - Y,2019-10-01,158252.641431
2762,TAMBOS LIMA,2019-10-01,0.003825
2763,CURTIS NORTE,2019-10-02,63643.926669
2765,DIJISA - LIMA,2019-10-02,120497.789734
2766,FERROL,2019-10-02,34740.58663
2767,JRC - NAZCA,2019-10-02,50120.273747
2768,SAN JUAN,2019-10-02,98864.80279
2769,AGA - TARAPOTO,2019-10-03,90612.097889
2770,CURTIS ESTE,2019-10-03,139200.744009
2772,EUROVA,2019-10-03,151882.595063
2773,GIANELA,2019-10-03,133073.441862
2774,KONSUMASS,2019-10-03,47117.543249
2775,MOLISAC,2019-10-03,169648.254166
2776,STA APOLONIA - CH,2019-10-03,78159.703053
2777,TAMBOS LIMA,2019-10-03,124809.204613
2778,MELVIN MICHEL AL,2019-10-04,73125.650062
2779,AGA - TARAPOTO,2019-10-05,26436.267257
2781,CODIJISA - PIURA,2019-10-05,81922.990094
2782,KONSUMASS,2019-10-05,118809.404092
2783,LA GENOVESA - MOQUEGUA,2019-10-05,3312.029808
2784,URBANO,2019-10-05,85460.386701
2786,JRC - NAZCA,2019-10-07,12744.407563
2787,LA GENOVESA - MOQUEGUA,2019-10-07,10384.108121
2788,LIDER - CHEPEN,2019-10-07,74232.407563
2789,SODALES,2019-10-07,48325.041027
2790,URBANO,2019-10-07,83620.313636
2791,CODIJISA - TRUJILLO,2019-10-08,68931.85427
2792,EDUSA,2019-10-08,226822.234582
2793,ESTILOS,2019-10-08,0.062584
2794,GRUPO SVS,2019-10-08,47074.514476
2795,LA GENOVESA - ILO,2019-10-08,1464.049766
2796,P&PJ CHINCHA,2019-10-08,45095.680274
2797,CURTIS NORTE,2019-10-09,53843.354307
2798,FERROL,2019-10-09,44417.36351
2799,JRC - NAZCA,2019-10-09,14509.151496
2802,CHUPACA BUSINESS,2019-10-10,57497.154032
2803,DIJISA - HUANCAYO,2019-10-10,81889.35025
2804,EDUSA,2019-10-10,285378.692383
2805,LA GENOVESA - ILO,2019-10-10,7256.088624
2806,MOLISAC,2019-10-10,167554.982755
2808,STA APOLONIA - CH,2019-10-10,155403.274284
2809,ZV,2019-10-10,107006.364048
2810,FERROL,2019-10-11,101692.753111
2812,STA APOLONIA - T,2019-10-11,306996.827529
2814,MARRACHE,2019-10-12,73253.043731
2815,MYG,2019-10-12,1976.536592
2817,DIPSA-ABANCAY,2019-10-14,8072.261797
2818,MYG,2019-10-14,0.261968
2819,SODALES,2019-10-14,69454.071867
2820,URBANO,2019-10-14,83503.051442
2821,CASA GRANDE,2019-10-15,110552.819413
2822,CODIJISA - CHIMBOTE,2019-10-15,92396.214803
2823,CODIJISA - TRUJILLO,2019-10-15,72372.143781
2824,DIJISA - HUANCAYO,2019-10-15,53749.886105
2825,EDUSA,2019-10-15,223754.329916
2826,LA GENOVESA - ILO,2019-10-15,4860.039693
2827,LA GENOVESA - TACNA,2019-10-15,78840.349164
2829,ARCANGEL,2019-10-16,13824.508033
2830,VEGA - NORTE,2019-10-16,146337.893629
2832,AGA - MOYOBAMBA,2019-10-17,9004.415991
2834,DIJISA - HUANCAYO,2019-10-17,42080.414682
2835,EDUSA,2019-10-17,165219.797767
2836,LA GENOVESA - ILO,2019-10-17,33383.096984
2837,LANCERO - PUCALLPA,2019-10-17,11145.432104
2840,TCA SAC,2019-10-17,53180.779767
2841,FERROL,2019-10-22,65569.593022
2842,MOLISAC,2019-10-22,172976.287979
2843,PATITA SAC,2019-10-22,25755.779226
2844,TCA SAC,2019-10-22,53860.663266
2845,VEGA - SUR,2019-10-22,66988.644975
2846,AGA - MOYOBAMBA,2019-10-23,24388.763177
2847,CORPORACION_VEGA,2019-10-23,124966.568845
2848,FERROL,2019-10-23,37060.681631
2849,LIDER - TRUJILLO,2019-10-23,0.198776
2850,LYG-CD_SAC,2019-10-23,422054.52542
2851,TEMMY,2019-10-23,71234.987223
2852,5M DISTRIBUCIONES,2019-10-24,80904.597221
2853,CURTIS NORTE,2019-10-24,120217.997356
2854,DIPSA-ABANCAY,2019-10-24,9823.981908
2857,ECONOMYSA,2019-10-24,177356.902376
2858,SODALES,2019-10-24,85021.302232
2859,VEGA - ESTE,2019-10-24,81889.059207
2860,AGA - JAEN,2019-10-25,68193.161377
2861,GIANELA,2019-10-25,129359.398026
2862,LANCERO - PUCALLPA,2019-10-25,43217.069039
2865,STA APOLONIA - CH,2019-10-25,86158.005957
2866,ARCANGEL,2019-10-26,35546.825097
2867,CODIJISA - CHIMBOTE,2019-10-26,70372.884687
2868,DIPSA-AYACUCHO,2019-10-26,121113.650243
2869,GIANELA,2019-10-26,94537.263215
2870,JRC - ICA,2019-10-26,63947.702483
2871,LYG-CD_SAC,2019-10-26,696603.004807
2872,STA APOLONIA - CH,2019-10-26,166658.124031
2873,VEGA - SUR,2019-10-26,62378.474859
2874,DACIA - LIMA,2019-10-28,96860.993528
2876,DIJISA - HUANCAYO,2019-10-28,107499.298557
2877,EDUSA,2019-10-28,207777.111597
2878,SAUL,2019-10-28,41752.774661
2879,SODALES,2019-10-28,113480.022401
2880,ARCANGEL,2019-10-29,28017.905429
2881,DIJISA - HUANCAYO,2019-10-29,61122.212685
2882,DIPSA-ANDAHUAYLAS,2019-10-29,103294.665936
2883,EDUSA,2019-10-29,276315.08257
2884,LAGUI,2019-10-29,5809.02006
2887,CODIFER,2019-10-30,89972.623569
2888,DICOBELSA - LIMA,2019-10-30,246101.218584
2889,GUMISA - HUARAZ,2019-10-30,32980.901026
2890,LANCERO - TINGO MARIA,2019-10-30,6508.575493
2893,TAYMI,2019-10-30,42788.481496
2894,VEGA - CENTRO,2019-10-30,65707.393811
2895,ZV,2019-10-30,106067.299388
2897,DIJISA - LIMA,2019-10-31,194081.615471
2899,EDUFARMA MERCADO,2019-10-31,360473.560641
2900,LANCERO - TINGO MARIA,2019-10-31,24520.545745
2901,MELVIN MICHEL AL,2019-10-31,322563.608205
2903,SAN JUAN,2019-10-31,175620.28956
2905,TAYMI,2019-10-31,256054.427992
2906,ZV,2019-10-31,187507.133626
2907,MARRACHE,2019-11-01,20132.650776
2908,DIJISA - ICA,2019-11-02,20968.414161
2909,DISART,2019-11-02,8591.926229
2910,DROGUERIA SAN MARTIN,2019-11-02,10798.851457
2911,EUROVA,2019-11-02,29113.909595
2913,LANCERO - LA MERCED,2019-11-02,96.040547
2914,LIDER - CHEPEN,2019-11-03,140992.119107
2917,KONSUMASS,2019-11-04,179617.929954
2918,DIJISA - AYACUCHO,2019-11-05,116745.009353
2919,DIJISA - CHINCHA,2019-11-05,21430.602591
2920,ESTILOS,2019-11-05,5144.381807
2921,LA GENOVESA - MOQUEGUA,2019-11-05,4128.019557
2922,MYL_HERMANOS,2019-11-05,292268.854726
2923,P&PJ CHINCHA,2019-11-05,36951.323428
2924,PATITA SAC,2019-11-05,72129.515445
2925,SIPAN - Y,2019-11-05,145947.832424
2926,GRUPO SVS,2019-11-06,90802.50934
2927,MYL_HERMANOS,2019-11-06,348152.663648
2928,CHUPACA BUSINESS,2019-11-07,108116.857354
2929,CURTIS NORTE,2019-11-07,123800.993438
2930,PANAM,2019-11-07,68064.0
2931,VEGA - NORTE,2019-11-07,215806.022187
2932,AGA - JAEN,2019-11-08,21832.804745
2933,ALMACENES_SEVILLANO,2019-11-08,1012.185417
2934,JRC - NAZCA,2019-11-08,3371.488845
2936,MOLISAC,2019-11-08,207112.047113
2938,PATITA SAC,2019-11-08,52841.126473
2939,STA APOLONIA - CH,2019-11-08,165862.181237
2940,TCA SAC,2019-11-08,143707.363996
2941,VEGA - NORTE,2019-11-08,138546.219818
2942,ALMACENES_SEVILLANO,2019-11-09,10848.393165
2943,CORPORACION_VEGA,2019-11-09,180777.398984
2944,FERROL,2019-11-09,104153.897607
2945,LYG-CD_SAC,2019-11-09,354744.769246
2946,TCA SAC,2019-11-09,88374.385632
2947,AGA - JAEN,2019-11-11,69672.550692
2948,DACIA - LIMA,2019-11-11,66453.285017
2952,ARCANGEL,2019-11-12,33501.354089
2953,GIANELA,2019-11-12,285816.654123
2954,GUMISA - HUARAZ,2019-11-12,49605.568952
2956,STA APOLONIA - CH,2019-11-12,77234.127495
2957,CODIJISA - CHIMBOTE,2019-11-13,43763.602737
2958,GUMISA - HUARAZ,2019-11-13,85442.930945
2959,RICMAN,2019-11-13,36141.568327
2960,RODAMEOS,2019-11-13,289845.331594
2961,URBANO,2019-11-13,63530.655663
2962,CODIJISA - TRUJILLO,2019-11-14,114570.345199
2963,DACIA - LIMA,2019-11-14,61307.879114
2966,EDUFARMA MERCADO,2019-09-24,277157.475263
2967,MELVIN MICHEL AL,2019-09-24,45952.422843
2969,PANAM,2019-09-24,90549.6896
2970,CODIJISA - PIURA,2019-09-25,71644.976076
2971,LANCERO - LA MERCED,2019-09-25,7528.197293
2972,MARRACHE,2019-09-25,67075.875017
2973,CALLAYUC,2019-09-26,58540.373107
2974,CODIJISA - CHIMBOTE,2019-09-26,72242.495533
2975,CORPORACION_VEGA,2019-09-26,101707.685867
2976,DIJISA - ICA,2019-09-26,126521.841873
2977,DISART,2019-09-26,68245.733656
2978,DROGUERIA SAN MARTIN,2019-09-26,50569.246663
2980,JRC - ICA,2019-09-26,66546.403508
2981,LYG-CD_SAC,2019-09-26,177463.562999
2982,DACIA - LIMA,2019-09-27,71579.051251
2983,DIPSA-ABANCAY,2019-09-27,87503.00193
2984,DISTRIBUIDORA CCM,2019-09-27,115301.450837
2985,LANCERO - HUANUCO,2019-09-27,12312.306701
2986,LIDER - CHEPEN,2019-09-27,771996.498703
2987,SODALES,2019-09-27,60553.978332
2988,TAMBOS AQP,2019-09-27,152910.725771
2989,CASA GRANDE,2019-09-28,283424.007575
2990,DIJISA - HUANCAYO,2019-09-28,81043.350979
2991,ECONOMYSA,2019-09-28,195478.141713
2992,EDUSA,2019-09-28,239444.49134
2993,ESTILOS,2019-09-28,0.022885
2994,LA GENOVESA - ILO,2019-09-28,18048.085993
2995,LA GENOVESA - TACNA,2019-09-28,56301.272827
2997,P&PJ CHINCHA,2019-09-28,41715.94289
2999,SIPAN - Y,2019-09-28,80095.85108
3000,AGA - MOYOBAMBA,2019-09-30,54154.002011
3001,CHUPACA BUSINESS,2019-09-30,114779.471886
3003,ZV,2019-09-30,420211.578852
3004,5M DISTRIBUCIONES,2019-10-01,78544.388069
3005,AGA - JAEN,2019-10-01,29224.328303
3006,EDUFARMA MERCADO,2019-10-01,192795.168407
3007,MELVIN MICHEL AL,2019-10-01,432.014183
3009,PANAM,2019-10-01,59571.904
3010,CODIJISA - PIURA,2019-10-02,76193.967013
3011,DIJISA - AYACUCHO,2019-10-02,22836.965086
3012,LANCERO - LA MERCED,2019-10-02,20248.131488
3013,MARRACHE,2019-10-02,62463.585294
3015,CALLAYUC,2019-10-03,100643.526549
3016,CODIFER,2019-10-03,30461.194347
3017,CODIJISA - CHIMBOTE,2019-10-03,39432.07001
3018,CORPORACION_VEGA,2019-10-03,168966.363302
3019,DIJISA - ICA,2019-10-03,89684.777859
3020,DISART,2019-10-03,85250.621621
3021,DROGUERIA SAN MARTIN,2019-10-03,50763.385437
3023,JRC - ICA,2019-10-03,37323.759958
3024,LYG-CD_SAC,2019-10-03,69816.98084
3025,VEGA - CENTRO,2019-10-03,66249.596064
3026,DIPSA-ABANCAY,2019-10-04,33248.714836
3027,DISTRIBUIDORA CCM,2019-10-04,140630.970415
3028,LANCERO - HUANUCO,2019-10-04,6600.075165
3029,LANCERO - TINGO MARIA,2019-10-04,19656.326363
3030,LIDER - CHEPEN,2019-10-04,111356.677064
3031,LIDER - TRUJILLO,2019-10-04,0.590869
3032,SODALES,2019-10-04,66877.335247
3033,TAMBOS AQP,2019-10-04,85613.23914
3034,TAYMI,2019-10-04,64593.990615
3035,CASA GRANDE,2019-10-05,150869.695458
3037,DIJISA - LIMA,2019-10-05,128348.661848
3038,ECONOMYSA,2019-10-05,60480.790227
3039,LA GENOVESA - TACNA,2019-10-05,79697.840261
3040,P&PJ CHINCHA,2019-10-05,118263.713467
3042,VEGA - ESTE,2019-10-05,88582.10902
3043,CHUPACA BUSINESS,2019-10-07,129128.605806
3045,EDUFARMA MERCADO,2019-10-08,232831.339986
3047,PANAM,2019-10-08,84867.52
3048,DIJISA - AYACUCHO,2019-10-09,26404.845541
3049,LANCERO - LA MERCED,2019-10-09,7568.365725
3050,MARRACHE,2019-10-09,40875.561933
3051,PATITA SAC,2019-10-09,71809.184012
3053,CALLAYUC,2019-10-10,73971.394073
3054,CODIFER,2019-10-10,82829.455275
3055,CORPORACION_VEGA,2019-10-10,115057.22773
3056,DICOBELSA - LIMA,2019-10-10,141096.805714
3057,DIJISA - ICA,2019-10-10,48441.209147
3058,DROGUERIA SAN MARTIN,2019-10-10,513946.288992
3059,LYG-CD_SAC,2019-10-10,183728.016569
3060,VEGA - CENTRO,2019-10-10,90649.677576
3061,DIPSA-ABANCAY,2019-10-11,41440.47297
3062,LANCERO - TINGO MARIA,2019-10-11,21064.48122
3063,LIDER - TRUJILLO,2019-10-11,0.240167
3064,TAMBOS AQP,2019-10-11,183457.874012
3065,TAYMI,2019-10-11,89407.589401
3066,CURTIS NORTE,2019-10-12,139754.11668
3068,DIJISA - LIMA,2019-10-12,120855.980346
3070,ECONOMYSA,2019-10-12,95776.841327
3073,SAN JUAN,2019-10-12,31144.542247
3074,VEGA - ESTE,2019-10-12,71118.426113
3075,ALMACENES_SEVILLANO,2019-10-13,27280.588514
3076,DIPSA-AYACUCHO,2019-10-14,227089.575678
3077,STA APOLONIA - T,2019-10-14,255989.494939
3078,AGA - TARAPOTO,2019-10-15,198669.969854
3080,DYCART,2019-10-15,33256.931922
3081,PANAM,2019-10-15,103299.0016
3082,DIJISA - AYACUCHO,2019-10-16,31900.304339
3083,PATITA SAC,2019-10-16,47877.684991
3084,SAUL,2019-10-16,29912.840102
3086,CODIFER,2019-10-17,34573.361399
3087,CORPORACION_VEGA,2019-10-17,133049.519985
3088,DICOBELSA - LIMA,2019-10-17,164190.281375
3089,DIJISA - ICA,2019-10-18,130005.63371
3090,DISART,2019-10-18,85769.187999
3092,LIDER - CHEPEN,2019-10-18,549052.68655
3093,TAMBOS AQP,2019-10-18,120326.006875
3094,CASA GRANDE,2019-10-19,53665.413643
3095,ESTILOS,2019-10-19,47888.822513
3096,LA GENOVESA - TACNA,2019-10-19,124393.098556
3097,LIDER - CHEPEN,2019-10-19,42944.465613
3098,P&PJ CHINCHA,2019-10-19,22970.378197
3099,SIPAN - Y,2019-10-19,74949.895522
3100,VEGA - NORTE,2019-10-19,185938.694258
3101,AGA - MOYOBAMBA,2019-10-21,30846.608689
3102,CHUPACA BUSINESS,2019-10-21,139176.15499
3103,FERROL,2019-10-21,25860.665654
3104,5M DISTRIBUCIONES,2019-10-22,131010.109588
3105,AGA - JAEN,2019-10-22,23281.210845
3106,AGA - MOYOBAMBA,2019-10-22,9002.515012
3107,CHUPACA BUSINESS,2019-10-22,86542.363058
3109,PANAM,2019-10-22,93011.6544
3110,TEMMY,2019-10-22,99671.365695
3111,5M DISTRIBUCIONES,2019-10-23,485273.076049
3112,AGA - JAEN,2019-10-23,50548.883311
3113,DIJISA - AYACUCHO,2019-10-23,18849.154777
3116,PANAM,2019-10-23,109712.5606
3117,CALLAYUC,2019-10-24,54197.150843
3118,CODIJISA - CHIMBOTE,2019-10-24,31338.100303
3119,CORPORACION_VEGA,2019-10-24,142394.899322
3120,JRC - ICA,2019-10-24,76525.283658
3121,LYG-CD_SAC,2019-10-24,209450.418948
3122,CALLAYUC,2019-10-25,137010.551024
3123,CODIJISA - CHIMBOTE,2019-10-25,73652.152203
3124,CORPORACION_VEGA,2019-10-25,124377.89639
3125,DACIA - LIMA,2019-10-25,72644.874198
3126,DIPSA-ABANCAY,2019-10-25,35201.248468
3127,DISTRIBUIDORA CCM,2019-10-25,78603.275764
3128,JRC - ICA,2019-10-25,148642.159898
3129,LANCERO - HUANUCO,2019-10-25,25344.288003
3130,LIDER - TRUJILLO,2019-10-25,0.199182
3131,LYG-CD_SAC,2019-10-25,411253.808671
3132,SODALES,2019-10-25,74292.645136
3133,DACIA - LIMA,2019-10-26,115198.320817
3134,DIPSA-ABANCAY,2019-10-26,49464.618318
3135,DISTRIBUIDORA CCM,2019-10-26,58051.683608
3136,ECONOMYSA,2019-10-26,138913.81348
3137,LANCERO - HUANUCO,2019-10-26,14112.283041
3139,SODALES,2019-10-26,87117.837504
3140,VEGA - ESTE,2019-10-26,100157.465784
3141,ARCANGEL,2019-10-28,7432.786004
3142,DIPSA-ANDAHUAYLAS,2019-10-28,59113.092087
3143,RODAMEOS,2019-10-28,329996.935464
3144,EDUFARMA MERCADO,2019-10-29,342058.496258
3145,ZV,2019-10-29,124646.956181
3146,EDUFARMA MERCADO,2019-10-30,313508.13675
3147,LANCERO - LA MERCED,2019-10-30,10176.23978
3148,MARRACHE,2019-10-30,119633.989542
3149,MELVIN MICHEL AL,2019-10-30,34629.129217
3151,CODIFER,2019-10-31,60126.202243
3152,DICOBELSA - LIMA,2019-10-31,139672.372761
3153,DIJISA - ICA,2019-10-31,89785.684301
3154,DROGUERIA SAN MARTIN,2019-10-31,212524.782493
3155,LANCERO - LA MERCED,2019-10-31,26628.429221
3156,MARRACHE,2019-10-31,191268.490056
3157,VEGA - CENTRO,2019-10-31,72088.590956
3158,CODIFER,2019-11-01,93486.089802
3159,DISART,2019-11-01,47258.597853
3160,DROGUERIA SAN MARTIN,2019-11-01,31582.026766
3162,VEGA - CENTRO,2019-11-01,33596.559043
3164,DIJISA - LIMA,2019-11-02,115357.29443
3165,LANCERO - TINGO MARIA,2019-11-02,424.09086
3166,SAN JUAN,2019-11-02,60874.747216
3167,TAYMI,2019-11-02,109636.777532
3168,CURTIS ESTE,2019-11-04,145897.831918
3169,DIJISA - CHINCHA,2019-11-04,25770.443909
3170,EUROVA,2019-11-04,74538.188039
3172,STA APOLONIA - T,2019-11-04,320815.014893
3173,AGA - TARAPOTO,2019-11-05,33216.44695
3174,CHUPACA BUSINESS,2019-11-05,158855.626807
3176,PANAM,2019-11-05,96496.192
3177,STA APOLONIA - T,2019-11-05,193823.918936
3178,DIJISA - AYACUCHO,2019-11-06,31780.96143
3180,PANAM,2019-11-06,99244.0186
3181,PATITA SAC,2019-11-06,30871.363546
3183,CORPORACION_VEGA,2019-11-07,106083.324363
3184,DIJISA - AYACUCHO,2019-11-07,29468.74023
3185,MYL_HERMANOS,2019-11-07,289609.277638
3186,PATITA SAC,2019-11-07,30117.949514
3187,CORPORACION_VEGA,2019-11-08,117311.008601
3188,GRUPO SVS,2019-11-08,62139.058919
3189,LIDER - TRUJILLO,2019-11-08,0.287463
3190,MYL_HERMANOS,2019-11-08,501344.090513
3191,CURTIS NORTE,2019-11-09,146481.55482
3193,ECONOMYSA,2019-11-09,135368.100722
3194,JRC - NAZCA,2019-11-09,11668.641744
3196,LIDER - TRUJILLO,2019-11-09,0.540151
3198,VEGA - ESTE,2019-11-09,63093.978308
3199,ALMACENES_SEVILLANO,2019-11-11,11936.532818
3200,DIPSA-AYACUCHO,2019-11-11,93379.148017
3201,GIANELA,2019-11-11,194884.784413
3202,LANCERO - PUCALLPA,2019-11-11,41720.993192
3203,RODAMEOS,2019-11-11,197024.667146
3204,STA APOLONIA - CH,2019-11-11,164690.184045
3205,VEGA - SUR,2019-11-11,37625.318499
3207,DIPSA-AYACUCHO,2019-11-12,157310.565009
3208,DYCART,2019-11-12,34298.24078
3210,DYCART,2019-11-13,54610.516008
3211,SAUL,2019-11-13,25361.016368
3214,AGA - TARAPOTO,2019-09-03,24362.396788
3216,LA GENOVESA - MOQUEGUA,2019-09-03,12280.015192
3217,URBANO,2019-09-03,75715.321031
3218,CODIJISA - TRUJILLO,2019-09-04,63622.843126
3219,DIJISA - AYACUCHO,2019-09-04,35005.338972
3220,GRUPO SVS,2019-09-04,23414.711085
3224,CURTIS NORTE,2019-09-05,97320.788289
3225,JRC - NAZCA,2019-09-05,39121.505591
3226,URBANO,2019-09-05,112922.101696
3227,CODIJISA - TRUJILLO,2019-09-06,56924.332861
3228,DIJISA - HUANCAYO,2019-09-06,40260.155439
3229,EDUSA,2019-09-06,197277.846945
3230,GRUPO SVS,2019-09-06,586927.304007
3231,LA GENOVESA - ILO,2019-09-06,20248.06248
3232,LANCERO - TINGO MARIA,2019-09-06,26744.424963
3233,MOLISAC,2019-09-06,240317.335643
3234,SIPAN - Y,2019-09-06,63274.954973
3235,TAYMI,2019-09-06,121860.182266
3236,CURTIS NORTE,2019-09-07,71975.201461
3237,FERROL,2019-09-07,59248.294778
3238,JRC - NAZCA,2019-09-07,37004.437415
3240,STA APOLONIA - T,2019-09-09,263791.621416
3241,MYG,2019-09-10,1294.57197
3242,URBANO,2019-09-10,57070.882755
3243,CODIJISA - CHIMBOTE,2019-09-11,66854.377921
3244,PATITA SAC,2019-09-11,46101.419466
3245,MYG,2019-09-12,2172.590285
3246,MYL_HERMANOS,2019-09-12,167181.026173
3247,SODALES,2019-09-12,74239.234468
3248,URBANO,2019-09-12,70261.051368
3249,VEGA - NORTE,2019-09-12,262609.775033
3250,CASA GRANDE,2019-09-13,76361.592144
3251,CODIJISA - TRUJILLO,2019-09-13,53769.604868
3252,DIJISA - HUANCAYO,2019-09-13,28025.108718
3253,EDUSA,2019-09-13,202777.31389
3254,LA GENOVESA - ILO,2019-09-13,18576.875495
3255,LA GENOVESA - TACNA,2019-09-13,91978.620625
3258,TCA SAC,2019-09-13,68013.865812
3260,VEGA - NORTE,2019-09-14,191318.70237
3261,5M DISTRIBUCIONES,2019-09-16,212928.788596
3262,AGA - JAEN,2019-09-16,53977.671855
3263,DIPSA-AYACUCHO,2019-09-16,54029.232287
3265,STA APOLONIA - T,2019-09-16,276961.26795
3266,VEGA - SUR,2019-09-16,46264.878459
3269,MARRACHE,2019-09-17,55111.37475
3270,MYG,2019-09-17,96.350518
3272,TEMMY,2019-09-17,84082.517945
3273,AGA - JAEN,2019-09-18,29016.582446
3274,DISART,2019-09-18,15577.843785
3276,JRC - ICA,2019-09-18,74826.740464
3277,SAUL,2019-09-18,33516.77414
3278,DACIA - LIMA,2019-09-19,65694.074672
3279,DISTRIBUIDORA CCM,2019-09-19,32302.789359
3280,GUMISA - HUARAZ,2019-09-19,34641.985906
3281,LAGUI,2019-09-19,2161.49865
3282,LANCERO - HUANUCO,2019-09-19,11776.434489
3283,MYG,2019-09-19,1920.353472
3284,CASA GRANDE,2019-09-20,21288.455585
3285,LA GENOVESA - TACNA,2019-09-20,209817.287667
3287,RICMAN,2019-09-20,29331.932975
3288,DACIA - LIMA,2019-09-21,83210.468049
3289,DIPSA-ANDAHUAYLAS,2019-09-21,75497.830744
3290,LANCERO - HUANUCO,2019-09-21,31392.302905
3291,VEGA - NORTE,2019-09-21,138014.644855
3292,5M DISTRIBUCIONES,2019-09-23,171625.729149
3293,AGA - JAEN,2019-09-23,64729.397521
3294,DIPSA-ANDAHUAYLAS,2019-09-23,23170.520195
3295,EDUFARMA MERCADO,2019-09-23,383000.846996
3296,VEGA - SUR,2019-09-23,50212.875678
3297,AGA - MOYOBAMBA,2019-09-24,10596.801567
3298,CODIJISA - PIURA,2019-09-24,95115.183768
3300,KONSUMASS,2019-09-24,27290.625754
3301,LANCERO - LA MERCED,2019-09-24,2488.140192
3302,TEMMY,2019-09-24,50687.445308
3303,5M DISTRIBUCIONES,2019-09-25,216953.015885
3304,AGA - JAEN,2019-09-25,23208.239123
3305,DIJISA - ICA,2019-09-25,147980.699095
3307,DROGUERIA SAN MARTIN,2019-09-25,115574.295454
3309,JRC - ICA,2019-09-25,52077.544725
3310,MELVIN MICHEL AL,2019-09-25,85249.013721
3311,CODIJISA - PIURA,2019-09-26,63390.265823
3312,DACIA - LIMA,2019-09-26,75699.686895
3313,DISTRIBUIDORA CCM,2019-09-26,63813.322531
3314,LA GENOVESA - MOQUEGUA,2019-09-26,568.033388
3315,LANCERO - HUANUCO,2019-09-26,19944.302484
3316,LIDER - CHEPEN,2019-09-26,331156.6202
3317,TAMBOS AQP,2019-09-26,154720.44678
3319,DIJISA - ICA,2019-09-27,201981.559568
3320,ECONOMYSA,2019-09-27,103636.411661
3321,ESTILOS,2019-09-27,1921.0887
3323,JRC - ICA,2019-09-27,42199.572288
3324,P&PJ CHINCHA,2019-09-27,59787.562633
3326,VEGA - ESTE,2019-09-27,63997.565349
3327,DACIA - LIMA,2019-09-28,64300.215096
3328,DIJISA - CHINCHA,2019-09-28,44842.924259
3329,DIPSA-ANDAHUAYLAS,2019-09-28,78508.44596
3330,DISTRIBUIDORA CCM,2019-09-28,130536.447344
3331,LANCERO - HUANUCO,2019-09-28,1500.315438
3332,LIDER - CHEPEN,2019-09-28,902720.400332
3333,DIPSA-ANDAHUAYLAS,2019-09-30,38433.194736
3334,EDUFARMA MERCADO,2019-09-30,339776.955918
3335,STA APOLONIA - T,2019-10-16,193784.759958
3336,TAMBOS AQP,2019-10-16,156418.429287
3337,TAYMI,2019-10-16,43752.486716
3338,ZV,2019-10-16,103617.618055
3340,KONSUMASS,2019-10-17,36920.709542
3341,P&PJ CHINCHA,2019-10-17,32807.003437
3342,TAMBOS AQP,2019-10-17,136340.686035
3343,CASA GRANDE,2019-10-18,57654.305914
3344,ESTILOS,2019-10-18,64248.50307
3345,EUROVA,2019-10-18,35913.911511
3346,LA GENOVESA - TACNA,2019-10-18,47696.818811
3347,P&PJ CHINCHA,2019-10-18,61013.56015
3348,CHUPACA BUSINESS,2019-10-19,196416.198195
3349,MYG,2019-10-19,14200.523718
3350,DIJISA - AYACUCHO,2019-10-21,104530.973233
3351,ESTILOS,2019-10-21,5848.761678
3352,JRC - NAZCA,2019-10-21,8367.430017
3354,PATITA SAC,2019-10-21,31417.553876
3355,SIPAN - Y,2019-10-21,73726.814797
3356,TCA SAC,2019-10-21,105114.420095
3357,DIJISA - AYACUCHO,2019-10-22,53457.101416
3358,LANCERO - PUCALLPA,2019-10-22,14037.091368
3359,MYL_HERMANOS,2019-10-22,448714.889238
3361,SIPAN - Y,2019-10-22,165649.826538
3362,CALLAYUC,2019-10-23,66145.152306
3363,JRC - ICA,2019-10-23,107976.54196
3364,VEGA - SUR,2019-10-23,21974.010187
3365,AGA - JAEN,2019-10-24,70228.564739
3367,LIDER - TRUJILLO,2019-10-24,0.205857
3369,TEMMY,2019-10-24,79372.492056
3370,5M DISTRIBUCIONES,2019-10-25,183943.478095
3371,ALMACENES_SEVILLANO,2019-10-25,3012.271413
3374,ECONOMYSA,2019-10-25,215058.325647
3375,RODAMEOS,2019-10-25,362495.095218
3376,VEGA - ESTE,2019-10-25,70449.401719
3377,CALLAYUC,2019-10-26,47761.000038
3378,LAGUI,2019-10-26,31484.118957
3379,RODAMEOS,2019-10-26,56910.762888
3380,URBANO,2019-10-26,191433.448899
3381,DISTRIBUIDORA CCM,2019-10-28,158612.854404
