,Categoria,Fecha,Toneladas
1849,01 Mascotas,2020-02-15,28979.982
1850,02 Rollos de Cocina,2020-01-04,21.24635
1851,01 Mascarilla ,2021-01-31,118000.0
1852,01 Higiénicos Masivos,2019-12-27,161.398654
1853,02 Rollos de Cocina,2020-07-08,31.791247
1854,10 Toallas Femeninas,2020-04-17,8434103.1056
1855,05 Pañales Bebe,2020-01-03,1882237.5752
1856,03 Servilletas Masivos,2020-03-06,17.058552
1857,11 Toallas Húmedas,2020-03-31,2750378.368
1858,04 Pañuelos Masivos,2020-10-31,0.459845
1859,04 Pañuelos Masivos,2020-10-25,0.001475
1860,03 Servilletas Masivos,2020-09-08,6.631892
1861,10 Toallas Femeninas,2020-04-11,5524520.464
1862,11 Toallas Húmedas,2020-10-03,1960681.6832
1863,02 Rollos de Cocina,2020-01-01,2.613292
1864,38 Pañales Adultos,2020-11-02,96817.5264
1865,03 Servilletas Masivos,2021-04-28,5.918194
1866,01 Mascarilla ,2021-01-28,1104000.0
1867,38 Pañales Adultos,2020-04-30,154206.9984
1868,04 Pañuelos Masivos,2020-04-28,0.101557
1869,04 Pañuelos Masivos,2019-09-09,0.24688
1870,03 Servilletas Masivos,2019-09-05,20.334409
1871,05 Pañales Bebe,2021-02-21,48505.949
1872,01 Mascarilla ,2021-02-03,657040.0
1873,10 Toallas Femeninas,2020-04-14,6768581.4464
1874,01 Mascotas,2021-04-05,7200.0
1875,03 Servilletas Masivos,2020-03-09,19.410966
1876,01 Higiénicos Masivos,2019-12-24,85.366496
1877,02 Rollos de Cocina,2020-07-05,1.493748
1878,11 Toallas Húmedas,2020-06-09,3572051.936
1879,03 Servilletas Masivos,2021-05-07,6.92632
1880,02 Rollos de Cocina,2021-02-25,32.947984
1881,01 Higiénicos Masivos,2021-02-26,201.218849
1882,05 Pañales Bebe,2020-08-31,2998561.0784
1883,10 Toallas Femeninas,2019-10-20,1171561.2528
1884,10 Toallas Femeninas,2020-12-08,6029339.8304
1885,01 Mascotas,2020-10-07,55697.868
1886,04 Pañuelos Masivos,2020-11-03,0.076905
1887,11 Toallas Húmedas,2020-06-03,2518315.904
1888,01 Mascarilla ,2020-11-28,114000.0
1889,05 Pañales Bebe,2020-08-25,2061357.8548
1890,04 Pañuelos Masivos,2020-05-01,0.004627
1891,10 Toallas Femeninas,2021-06-12,5904346.808
1892,11 Toallas Húmedas,2020-12-06,194789.856
1893,10 Toallas Femeninas,2019-10-14,5175346.536
1894,01 Higiénicos Masivos,2021-02-20,99.334245
1895,04 Pañuelos Masivos,2020-05-04,0.063458
1896,38 Pañales Adultos,2020-07-03,128625.0592
1897,01 Mascarilla ,2021-06-02,465200.0
1898,03 Servilletas Masivos,2019-09-08,0.230531
1899,03 Servilletas Masivos,2020-11-02,6.74598
1900,04 Pañuelos Masivos,2019-10-31,0.651402
1901,38 Pañales Adultos,2020-07-09,105823.6896
1902,03 Servilletas Masivos,2020-03-12,27.122627
1903,11 Toallas Húmedas,2019-12-03,1232971.328
1904,01 Higiénicos Masivos,2020-01-02,60.940693
1905,01 Mascotas,2021-04-08,71830.08
1906,10 Toallas Femeninas,2021-06-09,4864483.8768
1907,05 Pañales Bebe,2020-08-28,2170746.0906
1908,02 Rollos de Cocina,2021-02-28,6.280834
1909,11 Toallas Húmedas,2020-06-06,2751392.672
1910,03 Servilletas Masivos,2020-10-30,6.648693
1911,10 Toallas Femeninas,2021-06-15,4913676.9808
1912,01 Mascotas,2021-04-14,359.964
1913,01 Mascotas,2020-10-10,117107.388
1914,03 Servilletas Masivos,2021-05-04,7.553333
1915,05 Pañales Bebe,2021-03-02,1368510.9976
1916,01 Mascarilla ,2020-12-01,20000.0
1917,02 Rollos de Cocina,2020-01-07,30.021038
1918,10 Toallas Femeninas,2019-10-17,5973704.112
1919,01 Higiénicos Masivos,2021-02-23,145.703403
1920,03 Servilletas Masivos,2019-09-11,17.401584
1921,01 Mascarilla ,2021-06-05,34048.0
1922,01 Mascotas,2020-02-18,1290.978
1923,02 Rollos de Cocina,2021-03-03,32.10953
1924,01 Higiénicos Masivos,2020-08-21,151.797287
1925,01 Higiénicos Masivos,2020-10-02,109.418931
1926,01 Higiénicos Masivos,2020-03-30,153.103193
1927,04 Pañuelos Masivos,2020-06-01,0.074894
1928,02 Rollos de Cocina,2020-08-28,30.504166
1929,04 Pañuelos Masivos,2020-11-28,0.169731
1930,03 Servilletas Masivos,2020-11-04,8.084805
1931,02 Rollos de Cocina,2021-03-02,32.337587
1932,05 Pañales Bebe,2019-10-03,1507379.757
1933,01 Higiénicos Masivos,2020-04-05,0.979109
1934,01 Mascotas,2021-06-18,11971.8
1935,01 Mascotas,2020-12-14,38653.938
1936,03 Servilletas Masivos,2020-11-01,0.138658
1937,11 Toallas Húmedas,2020-07-01,2791545.024
1938,05 Pañales Bebe,2020-04-06,2008752.3648
1939,01 Mascarilla ,2021-03-03,154800.0
1940,38 Pañales Adultos,2020-03-07,170481.104
1941,10 Toallas Femeninas,2020-05-15,7172645.2608
1942,11 Toallas Húmedas,2019-12-28,1508371.584
1943,38 Pañales Adultos,2020-09-09,159681.7568
1944,02 Rollos de Cocina,2020-08-31,40.67592
1945,02 Rollos de Cocina,2020-02-27,24.038992
1946,03 Servilletas Masivos,2020-05-05,6.442174
1947,04 Pañuelos Masivos,2020-05-29,0.284851
1948,05 Pañales Bebe,2021-06-01,1346303.1336
1949,10 Toallas Femeninas,2019-11-11,6050064.464
1950,10 Toallas Femeninas,2021-01-02,3406032.2944
1951,11 Toallas Húmedas,2021-01-03,235426.9312
1952,01 Higiénicos Masivos,2020-04-02,151.307645
1953,05 Pañales Bebe,2019-10-06,33403.898
1954,03 Servilletas Masivos,2020-04-29,6.518258
1955,03 Servilletas Masivos,2019-11-07,20.55363
1956,04 Pañuelos Masivos,2019-12-01,0.001042
1957,38 Pañales Adultos,2021-03-08,215567.3504
1958,05 Pañales Bebe,2020-12-03,2103625.4672
1959,01 Higiénicos Masivos,2020-11-26,131.816684
1960,03 Servilletas Masivos,2019-11-01,5.365267
1961,01 Higiénicos Masivos,2021-05-31,233.988101
1962,02 Rollos de Cocina,2020-03-01,0.518457
1963,10 Toallas Femeninas,2021-01-11,7951410.1376
1964,10 Toallas Femeninas,2020-07-09,5552804.0064
1965,01 Higiénicos Masivos,2019-10-05,125.609854
1966,01 Mascarilla ,2021-04-27,244800.0
1967,38 Pañales Adultos,2020-03-04,193112.8544
1968,11 Toallas Húmedas,2020-12-25,75111.6928
1969,02 Rollos de Cocina,2020-10-22,35.182681
1970,01 Mascotas,2020-06-20,4800.96
1971,01 Mascotas,2020-12-17,91707.858
1972,03 Servilletas Masivos,2020-05-08,5.220516
1973,38 Pañales Adultos,2021-03-11,156610.0896
1974,05 Pañales Bebe,2019-10-09,1822816.3494
1975,38 Pañales Adultos,2020-09-06,1152.0
1976,04 Pañuelos Masivos,2021-01-22,0.141882
1977,02 Rollos de Cocina,2021-04-26,28.632256
1978,11 Toallas Húmedas,2020-12-31,2066914.9312
1979,05 Pañales Bebe,2020-11-30,4319134.8862
1980,10 Toallas Femeninas,2019-11-17,204542.1104
1981,01 Mascarilla ,2021-04-24,482400.0
1982,01 Higiénicos Masivos,2019-10-02,123.590055
1983,05 Pañales Bebe,2020-05-28,2227342.4096
1984,10 Toallas Femeninas,2020-07-06,6366767.0096
1985,05 Pañales Bebe,2021-06-04,1572756.0122
1986,01 Higiénicos Masivos,2021-05-28,133.372367
1987,03 Servilletas Masivos,2019-11-04,15.807286
1988,04 Pañuelos Masivos,2019-12-04,0.209949
1989,04 Pañuelos Masivos,2019-11-28,0.312875
1990,01 Higiénicos Masivos,2019-10-08,95.641738
1991,11 Toallas Húmedas,2019-11-06,2067439.208
1992,02 Rollos de Cocina,2020-03-04,30.202062
1993,03 Servilletas Masivos,2020-12-26,7.293129
1994,04 Pañuelos Masivos,2021-01-19,0.078979
1995,01 Mascotas,2020-06-17,30180.942
1996,11 Toallas Húmedas,2020-12-28,2572356.8704
1997,10 Toallas Femeninas,2021-01-08,5915609.9824
1998,38 Pañales Adultos,2020-09-03,115498.0608
1999,01 Higiénicos Masivos,2020-11-23,143.75336
2000,02 Rollos de Cocina,2021-04-23,28.310684
2001,38 Pañales Adultos,2020-11-09,277638.4832
2002,04 Pañuelos Masivos,2020-07-26,0.001458
2003,02 Rollos de Cocina,2019-09-03,25.584757
2004,10 Toallas Femeninas,2020-07-15,5636170.704
2005,05 Pañales Bebe,2021-01-24,63739.922
2006,11 Toallas Húmedas,2020-08-25,2455301.28
2007,02 Rollos de Cocina,2020-10-25,0.606467
2008,38 Pañales Adultos,2020-05-07,125061.0272
2009,10 Toallas Femeninas,2021-03-04,6009028.68
2010,11 Toallas Húmedas,2020-08-31,3335277.8816
2011,05 Pañales Bebe,2019-12-03,1779921.6735
2012,01 Mascarilla ,2021-02-22,536520.0
2013,01 Higiénicos Masivos,2020-05-30,195.273626
2014,38 Pañales Adultos,2021-05-11,119527.6256
2015,02 Rollos de Cocina,2019-09-06,29.556274
2016,38 Pañales Adultos,2019-09-15,24671.808
2017,02 Rollos de Cocina,2021-05-02,0.118204
2018,04 Pañuelos Masivos,2021-01-28,0.17765
2019,03 Servilletas Masivos,2020-12-29,10.841764
2020,03 Servilletas Masivos,2021-01-04,7.00826
2021,10 Toallas Femeninas,2020-01-08,7342152.7056
2022,01 Mascotas,2021-02-10,12538.08
2023,01 Higiénicos Masivos,2020-12-02,121.036128
2024,05 Pañales Bebe,2020-06-06,1971486.0426
2025,02 Rollos de Cocina,2020-04-25,33.332601
2026,01 Higiénicos Masivos,2020-11-29,4.382934
2027,10 Toallas Femeninas,2020-07-12,92304.12
2028,38 Pañales Adultos,2020-05-04,161502.896
2029,38 Pañales Adultos,2020-11-06,173303.4816
2030,02 Rollos de Cocina,2020-10-28,37.761819
2031,03 Servilletas Masivos,2020-06-29,4.113583
2032,04 Pañuelos Masivos,2020-07-23,0.160131
2033,11 Toallas Húmedas,2021-03-02,3657138.0808
2034,11 Toallas Húmedas,2020-08-28,2695845.7856
2035,05 Pañales Bebe,2019-11-30,3114876.9686
2036,10 Toallas Femeninas,2020-01-11,6176178.3424
2037,04 Pañuelos Masivos,2021-01-25,0.141842
2038,10 Toallas Femeninas,2019-09-09,5043569.5872
2039,01 Mascotas,2020-07-21,42634.818
2040,03 Servilletas Masivos,2021-01-09,9.436457
2041,38 Pañales Adultos,2021-06-11,152613.3184
2042,04 Pañuelos Masivos,2020-03-24,0.109982
2043,02 Rollos de Cocina,2020-07-22,38.831679
2044,11 Toallas Húmedas,2020-02-06,2174145.216
2045,01 Mascotas,2021-01-23,6636.96
2046,05 Pañales Bebe,2021-04-19,1373412.526
2047,10 Toallas Femeninas,2021-05-05,4067083.0064
2048,01 Higiénicos Masivos,2020-06-04,166.790811
2049,02 Rollos de Cocina,2021-01-21,39.0507
2050,04 Pañuelos Masivos,2021-05-19,0.202617
2051,02 Rollos de Cocina,2020-07-19,0.402043
2052,11 Toallas Húmedas,2020-08-13,2307624.5312
2053,05 Pañales Bebe,2020-02-26,1650376.8472
2054,01 Higiénicos Masivos,2020-12-07,170.204049
2055,10 Toallas Femeninas,2020-10-31,10879109.7696
2056,03 Servilletas Masivos,2021-01-03,0.266034
2057,04 Pañuelos Masivos,2019-09-23,0.233967
2058,04 Pañuelos Masivos,2020-11-20,0.108581
2059,01 Higiénicos Masivos,2019-12-07,128.90572
2060,38 Pañales Adultos,2020-10-13,151805.6672
2061,02 Rollos de Cocina,2020-01-21,28.32354
2062,05 Pañales Bebe,2020-10-18,21931.94
2063,03 Servilletas Masivos,2021-01-12,9.94544
2064,11 Toallas Húmedas,2021-02-06,3730532.1888
2065,38 Pañales Adultos,2021-04-17,242978.9856
2066,01 Mascarilla ,2021-06-06,4000.0
2067,01 Higiénicos Masivos,2020-06-10,159.320289
2068,10 Toallas Femeninas,2020-05-07,8731940.1904
2069,02 Rollos de Cocina,2020-07-25,43.416545
2070,03 Servilletas Masivos,2020-07-10,6.111758
2071,10 Toallas Femeninas,2019-11-03,208626.9968
2072,01 Mascarilla ,2020-12-02,24800.0
2073,03 Servilletas Masivos,2020-07-13,6.664708
2074,03 Servilletas Masivos,2020-01-09,22.729901
2075,05 Pañales Bebe,2020-10-21,1962828.232
2076,04 Pañuelos Masivos,2019-09-26,0.235927
2077,04 Pañuelos Masivos,2020-05-18,0.089064
2078,11 Toallas Húmedas,2020-08-04,2304655.3792
2079,38 Pañales Adultos,2020-10-19,197201.7824
2080,01 Mascotas,2020-07-27,4800.96
2081,38 Pañales Adultos,2020-10-16,163207.152
2082,01 Mascarilla ,2021-06-09,45304.0
2083,02 Rollos de Cocina,2020-01-24,27.86793
2084,01 Higiénicos Masivos,2019-12-10,176.81519
2085,10 Toallas Femeninas,2020-05-04,8222582.8928
2086,03 Servilletas Masivos,2020-07-07,6.100692
2087,05 Pañales Bebe,2019-09-02,1902180.5132
2088,01 Higiénicos Masivos,2019-12-04,138.322507
2089,04 Pañuelos Masivos,2021-05-22,0.08388
2090,01 Higiénicos Masivos,2020-06-07,0.158059
2091,04 Pañuelos Masivos,2020-11-17,0.107815
2092,02 Rollos de Cocina,2020-01-18,20.553741
2093,05 Pañales Bebe,2021-04-25,22258.0
2094,10 Toallas Femeninas,2019-10-31,8910045.6752
2095,01 Higiénicos Masivos,2020-06-13,145.672309
2096,11 Toallas Húmedas,2020-08-07,2450254.0288
2097,03 Servilletas Masivos,2020-01-06,20.190044
2098,05 Pañales Bebe,2020-10-24,1902608.2542
2099,01 Mascarilla ,2021-06-03,84400.0
2100,11 Toallas Húmedas,2021-02-09,3721867.7368
2101,11 Toallas Húmedas,2019-12-16,1615742.816
2102,38 Pañales Adultos,2020-04-13,190132.2592
2103,10 Toallas Femeninas,2020-11-06,6220960.8224
2104,01 Mascotas,2020-07-24,51390.036
2105,01 Mascotas,2020-07-30,11190.978
2106,38 Pañales Adultos,2019-12-13,132557.3376
2107,03 Servilletas Masivos,2020-01-15,16.364116
2108,01 Mascotas,2021-03-19,4980.996
2109,01 Higiénicos Masivos,2019-12-13,149.698346
2110,01 Higiénicos Masivos,2021-02-03,159.415719
2111,02 Rollos de Cocina,2021-03-20,37.53625
2112,11 Toallas Húmedas,2020-10-10,2603409.76
2113,38 Pañales Adultos,2020-06-16,185936.8032
2114,11 Toallas Húmedas,2020-04-07,2160968.352
2115,02 Rollos de Cocina,2020-09-15,76.740265
2116,05 Pañales Bebe,2020-10-27,2530274.0734
2117,10 Toallas Femeninas,2019-11-06,5967839.9072
2118,03 Servilletas Masivos,2021-03-08,7.140281
2119,05 Pañales Bebe,2021-06-19,1446536.3712
2120,02 Rollos de Cocina,2020-01-27,23.739428
2121,38 Pañales Adultos,2020-12-19,221859.44
2122,04 Pañuelos Masivos,2019-11-20,0.261448
2123,05 Pañales Bebe,2020-04-24,2274810.8426
2124,01 Mascotas,2021-03-25,27866.898
2125,01 Mascarilla ,2021-03-31,228400.0
2126,02 Rollos de Cocina,2021-03-23,40.138554
2127,01 Higiénicos Masivos,2021-02-06,114.51902
2128,05 Pañales Bebe,2019-10-24,1971530.0406
2129,10 Toallas Femeninas,2020-12-28,7134908.3216
2130,11 Toallas Húmedas,2020-10-07,2980902.3552
2131,04 Pañuelos Masivos,2020-11-23,0.125547
2132,38 Pañales Adultos,2020-06-13,118398.1824
2133,05 Pañales Bebe,2021-06-16,2217224.9732
2134,02 Rollos de Cocina,2020-09-18,49.988149
2135,11 Toallas Húmedas,2020-04-04,2156861.92
2136,05 Pañales Bebe,2020-04-21,2272365.1556
2137,10 Toallas Femeninas,2019-11-09,4874992.5024
2138,38 Pañales Adultos,2020-12-16,244066.5152
2139,03 Servilletas Masivos,2021-03-05,7.250698
2140,04 Pañuelos Masivos,2019-11-17,0.000706
2141,01 Higiénicos Masivos,2021-01-31,21.09939
2142,04 Pañuelos Masivos,2020-05-21,0.080927
2143,01 Mascotas,2021-03-22,4890.978
2144,10 Toallas Femeninas,2020-12-31,6500914.0112
2145,02 Rollos de Cocina,2021-03-17,38.612019
2146,03 Servilletas Masivos,2020-01-12,0.224733
2147,05 Pañales Bebe,2020-04-27,2216654.114
2148,11 Toallas Húmedas,2021-04-11,135988.16
2149,01 Mascarilla ,2021-04-03,89200.0
2150,01 Higiénicos Masivos,2021-02-09,132.658486
2151,10 Toallas Femeninas,2020-08-12,8697174.5984
2152,38 Pañales Adultos,2020-07-31,186381.7056
2153,01 Mascarilla ,2021-01-22,3852400.0
2154,10 Toallas Femeninas,2019-12-24,2391024.6576
2155,05 Pañales Bebe,2021-01-03,26067.922
2156,38 Pañales Adultos,2020-07-28,24170.5504
2157,04 Pañuelos Masivos,2020-01-07,0.29297
2158,02 Rollos de Cocina,2020-04-10,0.083188
2159,05 Pañales Bebe,2019-11-12,1801622.249
2160,02 Rollos de Cocina,2020-04-04,33.821949
2161,04 Pañuelos Masivos,2020-07-05,0.003564
2162,03 Servilletas Masivos,2020-09-25,5.970539
2163,10 Toallas Femeninas,2021-02-14,155178.0688
2164,01 Higiénicos Masivos,2020-08-23,0.133193
2165,01 Higiénicos Masivos,2021-04-21,122.573646
2166,05 Pañales Bebe,2020-01-06,2267322.804
2167,03 Servilletas Masivos,2020-03-26,5.73332
2168,05 Pañales Bebe,2020-07-10,1909494.0516
2169,02 Rollos de Cocina,2021-06-05,37.187796
2170,01 Higiénicos Masivos,2021-04-15,111.633729
2171,04 Pañuelos Masivos,2021-02-28,0.001779
2172,05 Pañales Bebe,2021-01-12,2653881.4522
2173,10 Toallas Femeninas,2020-02-14,6560426.2864
2174,02 Rollos de Cocina,2019-10-13,0.501514
2175,03 Servilletas Masivos,2020-04-01,4.444979
2176,11 Toallas Húmedas,2019-09-24,2017729.44
2177,03 Servilletas Masivos,2019-09-22,0.383513
2178,02 Rollos de Cocina,2019-10-07,22.591321
2179,01 Higiénicos Masivos,2020-02-28,166.206339
2180,04 Pañuelos Masivos,2021-03-06,0.129996
2181,10 Toallas Femeninas,2020-08-15,7368862.7264
2182,04 Pañuelos Masivos,2020-01-10,0.200052
2183,03 Servilletas Masivos,2020-09-28,6.37083
2184,10 Toallas Femeninas,2021-02-17,6564210.9856
2185,01 Mascotas,2020-11-10,27151.956
2186,11 Toallas Húmedas,2021-05-23,159215.3152
2187,03 Servilletas Masivos,2021-05-21,6.220517
2188,02 Rollos de Cocina,2021-06-08,38.784541
2189,11 Toallas Húmedas,2020-11-18,3121590.9952
2190,38 Pañales Adultos,2021-01-27,487390.88
2191,03 Servilletas Masivos,2020-03-29,0.051177
2192,01 Higiénicos Masivos,2021-04-18,1.67275
2193,02 Rollos de Cocina,2021-06-02,36.065579
2194,05 Pañales Bebe,2020-07-13,2170979.9634
2195,38 Pañales Adultos,2019-12-06,130196.816
2196,01 Mascotas,2020-05-05,179.982
2197,03 Servilletas Masivos,2019-09-25,18.486269
2198,05 Pañales Bebe,2020-07-07,2118344.8438
2199,11 Toallas Húmedas,2019-09-27,1926880.8
2200,05 Pañales Bebe,2021-01-09,2266792.642
2201,02 Rollos de Cocina,2019-10-10,24.403364
2202,38 Pañales Adultos,2021-01-30,301627.6352
2203,10 Toallas Femeninas,2020-08-18,7007679.64
2204,03 Servilletas Masivos,2021-05-18,8.310686
2205,11 Toallas Húmedas,2021-05-20,3092033.9424
2206,01 Mascotas,2020-11-07,35745.876
2207,01 Mascotas,2021-05-12,34680.96
2208,01 Mascarilla ,2021-03-18,156400.0
2209,11 Toallas Húmedas,2019-09-30,3104403.584
2210,01 Higiénicos Masivos,2020-02-25,141.145378
2211,04 Pañuelos Masivos,2021-03-03,0.133182
2212,38 Pañales Adultos,2021-01-24,5903.712
2213,01 Higiénicos Masivos,2020-10-17,128.390393
2214,02 Rollos de Cocina,2020-12-01,25.479972
2215,11 Toallas Húmedas,2021-05-26,3439277.9424
2216,04 Pañuelos Masivos,2020-08-29,0.177765
2217,03 Servilletas Masivos,2020-11-19,7.446712
2218,04 Pañuelos Masivos,2020-03-02,0.176226
2219,10 Toallas Femeninas,2020-02-20,5806959.6064
2220,03 Servilletas Masivos,2019-09-28,16.241181
2221,11 Toallas Húmedas,2020-07-19,55920.0
2222,38 Pañales Adultos,2020-09-30,305075.92
2223,05 Pañales Bebe,2021-03-05,1730703.1426
2224,38 Pañales Adultos,2020-09-24,161022.672
2225,01 Mascotas,2020-05-14,540.0
2226,02 Rollos de Cocina,2020-12-04,38.615755
2227,05 Pañales Bebe,2020-01-15,2530284.2046
2228,11 Toallas Húmedas,2021-01-18,3038170.7968
2229,02 Rollos de Cocina,2020-06-01,31.375543
2230,03 Servilletas Masivos,2019-10-01,14.938373
2231,10 Toallas Femeninas,2021-04-13,4763673.0832
2232,01 Higiénicos Masivos,2021-04-24,139.146126
2233,01 Higiénicos Masivos,2020-10-20,134.062887
2234,04 Pañuelos Masivos,2020-09-01,0.099731
2235,05 Pañales Bebe,2020-01-09,2672446.499
2236,03 Servilletas Masivos,2021-05-27,6.35508
2237,38 Pañales Adultos,2021-04-01,89607.2608
2238,10 Toallas Femeninas,2020-02-23,637739.3952
2239,04 Pañuelos Masivos,2020-09-07,0.161457
2240,10 Toallas Femeninas,2020-02-17,6052062.0656
2241,03 Servilletas Masivos,2020-11-22,0.196372
2242,38 Pañales Adultos,2020-09-27,528.0
2243,02 Rollos de Cocina,2020-06-04,40.649537
2244,01 Higiénicos Masivos,2020-04-20,172.22507
2245,10 Toallas Femeninas,2020-08-21,7780422.7968
2246,11 Toallas Húmedas,2021-01-24,125763.6288
2247,01 Higiénicos Masivos,2020-10-23,170.747461
2248,11 Toallas Húmedas,2021-01-21,3549696.0512
2249,02 Rollos de Cocina,2020-12-07,45.996842
2250,01 Mascarilla ,2020-11-25,34000.0
2251,10 Toallas Femeninas,2021-04-10,6925162.6096
2252,03 Servilletas Masivos,2021-05-24,12.266447
2253,04 Pañuelos Masivos,2020-09-04,0.175412
2254,11 Toallas Húmedas,2019-11-30,2873729.728
2255,05 Pañales Bebe,2020-01-12,57631.8632
2256,02 Rollos de Cocina,2019-12-04,23.13117
2257,10 Toallas Femeninas,2020-10-15,5697648.0288
2258,01 Mascotas,2021-01-07,32850.036
2259,01 Higiénicos Masivos,2019-10-20,19.7299
2260,03 Servilletas Masivos,2020-11-25,8.473278
2261,38 Pañales Adultos,2021-03-29,164091.648
2262,01 Higiénicos Masivos,2020-04-23,178.510253
2263,04 Pañuelos Masivos,2019-09-04,0.214512
2264,10 Toallas Femeninas,2020-03-13,5982098.4608
2265,10 Toallas Femeninas,2020-03-19,4200453.184
2266,11 Toallas Húmedas,2020-11-01,70953.696
2267,03 Servilletas Masivos,2020-02-06,20.009329
2268,04 Pañuelos Masivos,2020-10-02,0.113387
2269,05 Pañales Bebe,2021-01-23,2311257.2764
2270,10 Toallas Femeninas,2019-09-15,746762.0608
2271,02 Rollos de Cocina,2020-06-06,42.468707
2272,01 Higiénicos Masivos,2019-11-28,149.218645
2273,05 Pañales Bebe,2020-07-24,2267371.976
2274,03 Servilletas Masivos,2021-03-30,9.813711
2275,01 Higiénicos Masivos,2019-11-25,149.330719
2276,01 Mascarilla ,2021-01-05,46000.0
2277,05 Pañales Bebe,2021-01-26,2408225.6948
2278,38 Pañales Adultos,2020-06-01,180172.1312
2279,11 Toallas Húmedas,2020-11-07,2612103.1104
2280,10 Toallas Femeninas,2020-09-18,6745511.4
2281,38 Pañales Adultos,2020-12-04,161590.3392
2282,01 Higiénicos Masivos,2021-01-19,159.225277
2283,03 Servilletas Masivos,2020-10-04,0.173136
2284,11 Toallas Húmedas,2020-10-29,2983263.8784
2285,02 Rollos de Cocina,2021-02-02,41.508185
2286,38 Pañales Adultos,2020-04-10,1024.0
2287,10 Toallas Femeninas,2020-11-09,6380415.2128
2288,01 Mascotas,2020-09-08,19650.996
2289,01 Mascotas,2021-03-13,4980.942
2290,05 Pañales Bebe,2020-08-02,14288.0
2291,38 Pañales Adultos,2020-11-28,156621.9328
2292,04 Pañuelos Masivos,2020-10-05,0.402477
2293,38 Pañales Adultos,2019-10-07,180961.6832
2294,38 Pañales Adultos,2021-06-02,154575.04
2295,01 Higiénicos Masivos,2020-07-26,1.610495
2296,02 Rollos de Cocina,2020-07-31,49.638897
2297,04 Pañuelos Masivos,2021-05-25,0.084184
2298,11 Toallas Húmedas,2021-05-03,3483302.8736
2299,11 Toallas Húmedas,2019-09-10,1983318.208
2300,01 Higiénicos Masivos,2021-01-28,248.290826
2301,10 Toallas Femeninas,2019-09-18,4494120.8464
2302,04 Pañuelos Masivos,2019-10-02,0.269085
2303,11 Toallas Húmedas,2019-09-04,2272193.6
2304,05 Pañales Bebe,2020-07-27,2006632.56
