,Distribuidor,Fecha,Cantidad
7881,KONSUMASS,2019-12-04,4028.31
7883,ZV,2019-12-04,2784.5
7884,CODIJISA - PIURA,2019-12-05,7432.84
7885,LANCERO - LA MERCED,2019-12-05,151.97
7886,MELVIN MICHEL AL,2019-12-05,8317.0
7887,CODIJISA - PIURA,2019-12-06,7597.35
7888,DIJISA - ICA,2019-12-06,609.36
7889,DISART,2019-12-06,2773.4
7890,DROGUERIA SAN MARTIN,2019-12-06,3533.22
7892,LA GENOVESA - MOQUEGUA,2019-12-06,78.83
7893,MYG,2019-12-06,2212.03
7894,DIJISA - ICA,2019-12-07,467.69
7895,DISART,2019-12-07,3856.41
7897,LIDER - CHEPEN,2019-12-07,218.0
7898,CURTIS ESTE,2019-12-10,588.72
7899,DIJISA - CHINCHA,2019-12-10,1646.62
7901,EUROVA,2019-12-10,40775.25
7902,GIANELA,2019-12-10,6849.03
7903,KONSUMASS,2019-12-10,3090.06
7904,RODAMEOS,2019-12-10,8711.0
7905,STA APOLONIA - CH,2019-12-10,3247.08
7907,AGA - TARAPOTO,2019-12-12,1045.14
7909,KONSUMASS,2019-12-12,3772.48
7910,LA GENOVESA - MOQUEGUA,2019-12-12,180.08
7911,URBANO,2019-12-12,1904.41
7913,CODIJISA - TRUJILLO,2019-12-13,1740.29
7914,DIJISA - AYACUCHO,2019-12-13,420.5
7915,GRUPO SVS,2019-12-13,3703.78
7917,JRC - NAZCA,2019-12-14,302.08
7918,URBANO,2019-12-14,3833.38
7919,CODIJISA - TRUJILLO,2019-12-15,4398.98
7920,CURTIS NORTE,2019-12-16,209.38
7921,FERROL,2019-12-16,3689.88
7922,JRC - NAZCA,2019-12-16,423.58
7925,GIANELA,2019-12-17,4734.84
7926,MOLISAC,2019-12-17,4337.24
7928,STA APOLONIA - CH,2019-12-17,3161.23
7930,ZV,2019-12-17,3494.08
7932,STA APOLONIA - T,2019-12-18,5992.36
7933,MYG,2019-12-19,620.49
7934,URBANO,2019-12-19,1117.36
7936,CODIJISA - CHIMBOTE,2019-12-20,1374.5
7938,DISART,2019-12-20,8697.5
7939,LYG-CD_SAC,2019-12-20,7602.0
7940,MYG,2019-12-21,1830.61
7941,MYL_HERMANOS,2019-12-21,13252.25
7942,SODALES,2019-12-21,2847.74
7943,URBANO,2019-12-21,2663.68
7944,VEGA - NORTE,2019-12-21,6282.64
7945,LA GENOVESA - ILO,2019-12-22,25.0
7946,ARCANGEL,2019-12-23,2714.5
7948,VEGA - NORTE,2019-12-23,4608.73
7950,AGA - MOYOBAMBA,2019-12-24,449.25
7952,ALMACENES_SEVILLANO,2019-12-24,2891.0
7953,DIJISA - HUANCAYO,2019-12-24,1611.87
7954,LANCERO - PUCALLPA,2019-12-24,1055.85
7957,TCA SAC,2019-12-24,1031.99
7960,MARRACHE,2019-12-26,3246.12
7962,ZV,2019-12-26,4324.54
7963,AGA - JAEN,2019-12-27,1478.23
7964,DISART,2019-12-27,5194.38
7966,JRC - ICA,2019-12-27,2429.48
7967,DACIA - LIMA,2019-12-28,1414.17
7968,DISTRIBUIDORA CCM,2019-12-28,62872.0
7969,GUMISA - HUARAZ,2019-12-28,2984.83
7970,LANCERO - HUANUCO,2019-12-28,307.5
7971,MYG,2019-12-28,1112.14
7972,LA GENOVESA - TACNA,2019-12-29,2341.57
7973,DACIA - LIMA,2019-12-30,1666.96
7974,DIPSA-ANDAHUAYLAS,2019-12-30,5192.24
7975,LANCERO - HUANUCO,2019-12-30,219.06
7976,VEGA - NORTE,2019-12-30,3613.79
7977,AGA - MOYOBAMBA,2019-12-31,2235.0
7978,CASA GRANDE,2019-12-31,6138.38
7979,LA GENOVESA - TACNA,2019-12-31,1077.28
7982,TAMBOS LIMA,2019-12-31,22675.62
7983,TCA SAC,2019-12-31,1824.69
7984,CODIJISA - PIURA,2020-01-02,2566.22
7986,LANCERO - LA MERCED,2020-01-02,15.0
7987,TEMMY,2020-01-02,3923.04
7988,5M DISTRIBUCIONES,2020-01-03,1255.74
7989,CODIFER,2020-01-03,2561.78
7990,DIJISA - ICA,2020-01-03,995.43
7991,EDUFARMA MERCADO,2020-01-03,13215.55
7993,JRC - ICA,2020-01-03,1549.14
7994,MELVIN MICHEL AL,2020-01-03,6867.21
7995,VEGA - CENTRO,2020-01-03,1719.71
7996,CODIJISA - PIURA,2020-01-04,7334.09
7997,DISTRIBUIDORA CCM,2020-01-04,29231.0
7998,LA GENOVESA - MOQUEGUA,2020-01-04,133.0
7999,LANCERO - HUANUCO,2020-01-04,191.33
8000,LIDER - CHEPEN,2020-01-04,407.63
8001,TAMBOS AQP,2020-01-04,0.06
8002,CURTIS ESTE,2020-01-06,544.1
8003,DACIA - LIMA,2020-01-06,1156.88
8004,DIJISA - CHINCHA,2020-01-06,2584.92
8005,DIPSA-ANDAHUAYLAS,2020-01-06,2185.89
8006,DISTRIBUIDORA CCM,2020-01-06,54282.0
8007,EUROVA,2020-01-06,9212.88
8008,LANCERO - HUANUCO,2020-01-06,452.42
8009,LIDER - CHEPEN,2020-01-06,672.6
8010,CHUPACA BUSINESS,2020-01-07,4037.24
8011,ESTILOS,2020-01-07,861.48
8013,P&PJ CHINCHA,2020-01-07,11647.99
8014,SIPAN - Y,2020-01-07,12302.73
8015,DIJISA - CHINCHA,2020-01-08,1139.96
8016,DIPSA-ANDAHUAYLAS,2020-01-08,23679.37
8017,EDUFARMA MERCADO,2020-01-08,8119.93
8018,FERROL,2020-01-08,1455.22
8019,CASA GRANDE,2019-12-06,9686.23
8020,CODIJISA - TRUJILLO,2019-12-06,1284.46
8021,DIJISA - HUANCAYO,2019-12-06,588.46
8022,EDUSA,2019-12-06,1209.81
8024,AGA - JAEN,2019-12-07,797.88
8026,VEGA - NORTE,2019-12-07,4976.92
8027,VEGA - SUR,2019-12-07,2162.16
8028,LIDER - TRUJILLO,2019-12-08,32.5
8029,5M DISTRIBUCIONES,2019-12-09,932.41
8031,ECONOMYSA,2019-12-09,5915.93
8032,STA APOLONIA - T,2019-12-09,5613.7
8033,VEGA - ESTE,2019-12-09,1808.08
8034,DACIA - LIMA,2019-12-10,1152.89
8036,LANCERO - PUCALLPA,2019-12-10,1387.46
8037,CASA GRANDE,2019-12-11,7263.96
8038,DIPSA-AYACUCHO,2019-12-11,4355.07
8039,DISART,2019-12-11,1825.56
8040,JRC - ICA,2019-12-11,1330.72
8041,LA GENOVESA - TACNA,2019-12-11,1034.25
8043,VEGA - SUR,2019-12-11,1127.93
8044,DISTRIBUIDORA CCM,2019-12-12,50815.0
8045,DYCART,2019-12-12,30365.0
8046,GUMISA - HUARAZ,2019-12-12,4108.22
8047,LANCERO - HUANUCO,2019-12-12,195.08
8048,MYG,2019-12-12,786.85
8050,PATITA SAC,2019-12-13,2984.11
8051,RICMAN,2019-12-13,5096.0
8052,SAUL,2019-12-13,2776.43
8053,DACIA - LIMA,2019-12-14,1199.73
8054,DIPSA-ANDAHUAYLAS,2019-12-14,2853.13
8055,MYL_HERMANOS,2019-12-14,12055.5
8056,AGA - JAEN,2019-12-16,1385.5
8057,CODIFER,2019-12-16,2879.74
8058,DICOBELSA - LIMA,2019-12-16,2215.03
8059,DIJISA - LIMA,2019-12-16,773.98
8060,EDUFARMA MERCADO,2019-12-16,8052.29
8062,MELVIN MICHEL AL,2019-12-16,2145.0
8063,SAN JUAN,2019-12-16,4943.9
8064,VEGA - CENTRO,2019-12-16,2910.92
8065,VEGA - NORTE,2019-12-16,5135.53
8066,VEGA - SUR,2019-12-16,1511.69
8067,AGA - MOYOBAMBA,2019-12-17,266.25
8068,ALMACENES_SEVILLANO,2019-12-17,734.75
8069,CODIJISA - PIURA,2019-12-17,5163.19
8070,CURTIS ESTE,2019-12-17,577.14
8072,KONSUMASS,2019-12-17,2209.16
8073,LIDER - TRUJILLO,2019-12-17,249.5
8074,TAMBOS AQP,2019-12-17,3232.92
8075,TAMBOS LIMA,2019-12-17,13151.16
8076,TCA SAC,2019-12-17,1331.93
8077,TEMMY,2019-12-17,2726.5
8078,5M DISTRIBUCIONES,2019-12-18,1595.61
8079,DIJISA - ICA,2019-12-18,696.31
8082,DROGUERIA SAN MARTIN,2019-12-18,11404.33
8083,ECONOMYSA,2019-12-18,7494.43
8085,VEGA - ESTE,2019-12-18,3056.42
8086,AGA - TARAPOTO,2019-12-19,4882.88
8087,DACIA - LIMA,2019-12-19,1205.12
8089,EUROVA,2019-12-19,48428.5
8090,LAGUI,2019-12-19,4302.0
8091,LIDER - CHEPEN,2019-12-19,196.51
8093,DIPSA-AYACUCHO,2019-12-20,2997.68
8094,JRC - ICA,2019-12-20,1803.53
8097,DIJISA - CHINCHA,2019-12-21,1110.62
8098,DISTRIBUIDORA CCM,2019-12-21,44611.0
8099,DYCART,2019-12-21,35137.25
8100,GUMISA - HUARAZ,2019-12-21,5484.18
8101,JRC - NAZCA,2019-12-21,382.55
8102,LA GENOVESA - MOQUEGUA,2019-12-21,291.25
8103,LANCERO - HUANUCO,2019-12-21,194.65
8104,CURTIS NORTE,2019-12-23,236.08
8105,DIPSA-ANDAHUAYLAS,2019-12-23,2128.74
8106,PANAM,2019-12-23,312.38
8107,CHUPACA BUSINESS,2019-12-24,1742.73
8108,LANCERO - LA MERCED,2019-12-24,88.0
8109,CORPORACION_VEGA,2019-12-25,55.78
8111,CODIJISA - PIURA,2019-12-26,5953.75
8112,CURTIS ESTE,2019-12-26,479.04
8113,DIPSA-ABANCAY,2019-12-26,1518.83
8115,KONSUMASS,2019-12-26,7220.73
8116,SODALES,2019-12-26,4332.08
8117,TAMBOS AQP,2019-12-26,2712.8
8118,TAMBOS LIMA,2019-12-26,4159.13
8120,CALLAYUC,2019-12-27,14065.92
8122,DIJISA - ICA,2019-12-27,705.8
8123,DROGUERIA SAN MARTIN,2019-12-27,2447.62
8125,P&PJ CHINCHA,2019-12-27,4421.76
8126,AGA - TARAPOTO,2019-12-28,1628.33
8127,ARCANGEL,2019-12-28,5578.55
8128,EUROVA,2019-12-28,34564.0
8129,GIANELA,2019-12-28,1955.89
8130,LIDER - CHEPEN,2019-12-28,299.08
8131,LA GENOVESA - ILO,2019-12-29,51.0
8134,DIJISA - CHINCHA,2019-12-30,919.0
8135,FERROL,2019-12-30,1957.75
8136,LA GENOVESA - MOQUEGUA,2019-12-30,1451.71
8138,RODAMEOS,2019-12-30,7242.0
8139,URBANO,2019-12-30,2950.79
8140,CODIJISA - TRUJILLO,2019-12-31,2035.22
8141,DIJISA - AYACUCHO,2019-12-31,584.55
8142,PANAM,2019-10-18,745.56
8143,EUROVA,2019-10-19,17120.5
8144,GIANELA,2019-10-19,2121.44
8145,LANCERO - LA MERCED,2019-10-19,123.1
8146,MOLISAC,2019-10-19,4866.67
8147,STA APOLONIA - CH,2019-10-19,3008.96
8148,CORPORACION_VEGA,2019-10-20,1629.97
8149,MELVIN MICHEL AL,2019-10-20,4521.13
8150,CODIJISA - PIURA,2019-10-21,10013.96
8151,CURTIS ESTE,2019-10-21,525.63
8152,DIJISA - CHINCHA,2019-10-21,1001.44
8153,DIPSA-ABANCAY,2019-10-21,344.04
8155,KONSUMASS,2019-10-21,2508.74
8156,LA GENOVESA - MOQUEGUA,2019-10-21,46.63
8157,RODAMEOS,2019-10-21,10407.0
8158,SODALES,2019-10-21,4320.08
8159,TAMBOS AQP,2019-10-21,3270.02
8160,CALLAYUC,2019-10-22,10862.96
8161,DIJISA - ICA,2019-10-22,484.65
8163,P&PJ CHINCHA,2019-10-22,3331.09
8164,AGA - TARAPOTO,2019-10-23,1783.0
8165,ARCANGEL,2019-10-23,2591.27
8166,LIDER - CHEPEN,2019-10-23,154.46
8167,CHUPACA BUSINESS,2019-10-24,1465.05
8168,LA GENOVESA - ILO,2019-10-24,367.2
8171,DIJISA - CHINCHA,2019-10-25,1224.71
8172,FERROL,2019-10-25,2354.29
8173,JRC - NAZCA,2019-10-25,481.49
8175,URBANO,2019-10-25,1720.61
8176,CODIJISA - TRUJILLO,2019-10-26,1354.56
8177,DIJISA - AYACUCHO,2019-10-26,521.11
8178,DIJISA - HUANCAYO,2019-10-26,464.83
8179,EDUSA,2019-10-26,1710.17
8180,GRUPO SVS,2019-10-26,1084.68
8181,MARRACHE,2019-10-26,2789.62
8182,SIPAN - Y,2019-10-26,8421.87
8185,GIANELA,2019-10-28,4194.74
8186,LANCERO - TINGO MARIA,2019-10-28,448.5
8187,MOLISAC,2019-10-28,4680.77
8189,STA APOLONIA - CH,2019-10-28,3488.77
8190,TAYMI,2019-10-28,27485.43
8191,ZV,2019-10-28,4062.7
8192,CODIJISA - CHIMBOTE,2019-10-29,1538.73
8193,CORPORACION_VEGA,2019-10-29,5740.57
8194,LYG-CD_SAC,2019-10-29,11332.0
8196,STA APOLONIA - T,2019-10-29,6130.05
8197,DIPSA-ABANCAY,2019-10-30,534.13
8198,RODAMEOS,2019-10-30,8788.0
8199,SODALES,2019-10-30,7848.91
8200,URBANO,2019-10-30,4068.1
8201,CASA GRANDE,2019-10-31,52049.71
8202,DIJISA - HUANCAYO,2019-10-31,877.82
8203,DISART,2019-10-31,7314.55
8204,EDUSA,2019-10-31,876.85
8205,LA GENOVESA - TACNA,2019-10-31,1304.32
8206,MYG,2019-11-01,777.88
8207,VEGA - NORTE,2019-11-01,3483.18
8208,LA GENOVESA - ILO,2019-11-02,109.52
8209,TCA SAC,2019-11-02,1186.98
8210,ZV,2019-11-02,5019.46
8211,CODIJISA - TRUJILLO,2019-11-04,1894.36
8212,DIJISA - HUANCAYO,2019-11-04,124.71
8213,EDUSA,2019-11-04,1088.62
8214,LANCERO - PUCALLPA,2019-11-04,1041.2
8215,MARRACHE,2019-11-04,960.26
8217,AGA - JAEN,2019-11-05,809.95
8218,DIPSA-AYACUCHO,2019-11-05,12841.92
8219,DISART,2019-11-05,2306.25
8220,JRC - ICA,2019-11-05,2144.93
8223,VEGA - SUR,2019-11-05,1806.98
8225,ALMACENES_SEVILLANO,2019-11-06,708.88
8226,DISTRIBUIDORA CCM,2019-11-06,56789.0
8227,DYCART,2019-11-06,21775.0
8228,LANCERO - TINGO MARIA,2019-11-06,234.63
8229,LIDER - TRUJILLO,2019-11-06,406.0
8230,MYG,2019-11-06,788.21
8232,TAYMI,2019-11-06,16037.48
8233,TEMMY,2019-11-06,2840.75
8236,ECONOMYSA,2019-11-07,6832.6
8238,STA APOLONIA - T,2019-11-07,5103.45
8239,VEGA - ESTE,2019-11-07,1691.97
8240,DACIA - LIMA,2019-11-08,1617.33
8242,LAGUI,2019-11-08,4766.0
8243,CASA GRANDE,2019-11-09,6541.75
8244,LA GENOVESA - TACNA,2019-11-09,2595.75
8247,AGA - MOYOBAMBA,2019-11-11,427.29
8248,LIDER - TRUJILLO,2019-11-11,283.0
8249,PATITA SAC,2019-11-11,4893.11
8250,RICMAN,2019-11-11,3737.0
8251,SAUL,2019-11-11,2126.42
8252,TAMBOS LIMA,2019-11-11,11428.85
8253,TCA SAC,2019-11-11,1797.82
8254,TEMMY,2019-11-11,2785.96
8255,5M DISTRIBUCIONES,2019-11-12,529.58
8256,DIPSA-ANDAHUAYLAS,2019-11-12,1676.63
8258,DROGUERIA SAN MARTIN,2019-11-12,9444.09
8259,MYL_HERMANOS,2019-11-12,20604.29
8260,EUROVA,2019-11-13,39383.0
8261,LANCERO - LA MERCED,2019-11-13,29.5
8262,LANCERO - PUCALLPA,2019-11-13,776.14
8264,AGA - JAEN,2019-11-14,1566.88
8265,ALMACENES_SEVILLANO,2020-01-01,134.0
8267,DIJISA - ICA,2020-01-02,323.88
8268,DIJISA - LIMA,2020-01-04,1169.27
8271,SAN JUAN,2020-01-04,3137.98
8273,GRUPO SVS,2020-01-06,4503.17
8276,RICMAN,2020-01-06,1786.0
8277,STA APOLONIA - T,2020-01-06,7071.28
8278,DACIA - LIMA,2020-01-07,1283.21
8280,LIDER - CHEPEN,2020-01-07,559.13
8281,PANAM,2020-01-07,622.33
8283,CASA GRANDE,2020-01-08,9774.41
8284,LA GENOVESA - ILO,2020-01-08,80.77
8285,LA GENOVESA - TACNA,2020-01-08,1744.66
8286,MOLISAC,2020-01-08,4262.96
8289,CODIFER,2020-01-09,2604.49
8290,CORPORACION_VEGA,2020-01-09,1775.64
8291,DICOBELSA - LIMA,2020-01-09,2820.1
8292,FERROL,2020-01-09,4986.25
8293,GUMISA - HUARAZ,2020-01-09,3740.72
8294,VEGA - CENTRO,2020-01-09,2968.0
8295,AGA - MOYOBAMBA,2020-01-10,614.08
8296,CODIJISA - TRUJILLO,2020-01-10,1808.54
8298,LIDER - TRUJILLO,2020-01-10,486.0
8299,RICMAN,2020-01-10,1758.0
8300,TEMMY,2020-01-10,2729.08
8301,5M DISTRIBUCIONES,2020-01-11,1152.85
8302,CURTIS NORTE,2020-01-11,309.23
8305,ECONOMYSA,2020-01-11,6314.3
8306,VEGA - ESTE,2020-01-11,2561.9
8307,CODIJISA - CHIMBOTE,2020-01-13,2525.14
8308,DIPSA-AYACUCHO,2020-01-13,10620.63
8309,JRC - ICA,2020-01-13,2767.29
8310,LYG-CD_SAC,2020-01-13,5302.0
8312,STA APOLONIA - T,2020-01-13,5823.76
8313,VEGA - SUR,2020-01-13,2103.95
8314,DIPSA-ABANCAY,2020-01-14,505.88
8315,DISTRIBUIDORA CCM,2020-01-14,71975.0
8317,DYCART,2020-01-14,32209.13
8318,KONSUMASS,2020-01-14,2770.0
8319,LANCERO - HUANUCO,2020-01-14,227.88
8320,SODALES,2020-01-14,9344.98
8321,TAMBOS AQP,2020-01-14,6556.17
8322,CASA GRANDE,2020-01-15,3735.75
8323,DIJISA - AYACUCHO,2020-01-15,390.95
8324,DIJISA - HUANCAYO,2020-01-15,923.14
8325,EDUSA,2020-01-15,1502.27
8326,ESTILOS,2020-01-15,400.5
8327,LA GENOVESA - TACNA,2020-01-15,1960.92
8329,P&PJ CHINCHA,2020-01-15,11121.99
8330,SAUL,2020-01-15,2750.08
8331,SIPAN - Y,2020-01-15,10470.87
8332,ARCANGEL,2020-01-16,2019.23
8333,DIPSA-ANDAHUAYLAS,2020-01-16,3394.7
8334,LAGUI,2020-01-16,112.0
8336,AGA - MOYOBAMBA,2020-01-17,617.0
8337,CHUPACA BUSINESS,2020-01-17,4139.49
8338,LANCERO - TINGO MARIA,2020-01-17,196.5
8339,LIDER - TRUJILLO,2020-01-17,389.75
8341,TEMMY,2020-01-17,1712.62
8342,ZV,2020-01-17,3181.61
8343,5M DISTRIBUCIONES,2020-01-18,691.61
8344,DIJISA - LIMA,2020-01-18,960.9
8346,EDUFARMA MERCADO,2020-01-18,5860.21
8347,JRC - NAZCA,2020-01-18,406.0
8348,MELVIN MICHEL AL,2020-01-18,4067.25
8350,SAN JUAN,2020-01-18,2217.81
8351,VEGA - ESTE,2020-01-18,3172.19
8352,CALLAYUC,2020-01-20,9879.13
8354,DIJISA - ICA,2020-01-20,1283.98
8355,DIPSA-AYACUCHO,2020-01-20,6470.6
8356,DISART,2020-01-20,746.5
8357,DROGUERIA SAN MARTIN,2020-01-20,2312.5
8359,JRC - ICA,2020-01-20,2216.4
8360,VEGA - SUR,2020-01-20,1507.63
8362,AGA - TARAPOTO,2020-01-21,4309.88
8363,DISTRIBUIDORA CCM,2020-01-21,57668.0
8364,DYCART,2020-01-21,32800.5
8365,LANCERO - HUANUCO,2020-01-21,248.96
8366,LIDER - CHEPEN,2020-01-21,254.38
8367,TAYMI,2020-01-21,29704.17
8368,TEMMY,2020-01-21,2196.24
8370,ECONOMYSA,2020-01-22,8487.46
8371,SAUL,2020-01-22,2046.25
8372,VEGA - ESTE,2020-01-22,2621.21
8374,DIJISA - CHINCHA,2020-01-23,871.47
8375,DIPSA-ANDAHUAYLAS,2020-01-23,2630.34
8376,LA GENOVESA - MOQUEGUA,2020-01-23,38.58
8377,LAGUI,2020-01-23,12929.0
8378,MYL_HERMANOS,2020-01-23,11720.96
8379,RODAMEOS,2020-01-23,5117.0
8380,URBANO,2020-01-23,2854.21
8381,CODIJISA - TRUJILLO,2020-01-24,1267.43
8383,GRUPO SVS,2020-01-24,3905.29
8384,CURTIS NORTE,2020-01-25,256.63
8385,EDUFARMA MERCADO,2020-01-25,5288.88
8386,MELVIN MICHEL AL,2020-01-25,7078.25
8387,LANCERO - TINGO MARIA,2019-11-11,326.75
8388,MARRACHE,2019-11-11,1157.16
8390,CORPORACION_VEGA,2019-11-12,1857.3
8391,CURTIS NORTE,2019-11-12,191.78
8392,JRC - NAZCA,2019-11-12,977.0
8394,GIANELA,2019-11-13,2846.79
8395,LANCERO - TINGO MARIA,2019-11-13,227.83
8396,MOLISAC,2019-11-13,3909.11
8398,STA APOLONIA - CH,2019-11-13,2391.95
8399,TAYMI,2019-11-13,14571.35
8400,CURTIS NORTE,2019-11-14,234.98
8401,STA APOLONIA - T,2019-11-14,4871.55
8403,GIANELA,2019-11-15,7235.69
8404,RODAMEOS,2019-11-15,5334.0
8405,STA APOLONIA - CH,2019-11-15,2347.61
8407,STA APOLONIA - T,2019-11-16,7113.9
8408,CODIJISA - TRUJILLO,2019-11-18,2192.83
8409,PATITA SAC,2019-11-18,4265.54
8411,MYL_HERMANOS,2019-11-19,20478.63
8412,URBANO,2019-11-19,1008.21
8413,VEGA - NORTE,2019-11-19,5192.84
8415,ALMACENES_SEVILLANO,2019-11-20,4764.0
8416,CODIJISA - TRUJILLO,2019-11-20,3687.27
8417,DIJISA - HUANCAYO,2019-11-20,800.37
8418,EDUSA,2019-11-20,1432.52
8419,LA GENOVESA - ILO,2019-11-20,121.88
8420,LANCERO - PUCALLPA,2019-11-20,932.38
8421,LANCERO - TINGO MARIA,2019-11-20,187.87
8422,LIDER - TRUJILLO,2019-11-20,290.0
8425,TAYMI,2019-11-20,18270.73
8426,TCA SAC,2019-11-20,1763.26
8429,VEGA - ESTE,2019-11-21,1487.28
8430,VEGA - NORTE,2019-11-21,4404.8
8431,VEGA - SUR,2019-11-21,1264.39
8433,AGA - MOYOBAMBA,2019-11-22,318.0
8435,ALMACENES_SEVILLANO,2019-11-22,749.0
8436,LANCERO - PUCALLPA,2019-11-22,1174.75
8438,TCA SAC,2019-11-22,1400.73
8439,TEMMY,2019-11-22,2708.33
8440,ZV,2019-11-22,3973.12
8441,5M DISTRIBUCIONES,2019-11-23,513.11
8442,AGA - JAEN,2019-11-23,520.25
8443,DIPSA-AYACUCHO,2019-11-23,5064.0
8446,STA APOLONIA - T,2019-11-23,5863.92
8447,VEGA - SUR,2019-11-23,1889.77
8448,DISART,2019-11-25,1898.0
8449,JRC - ICA,2019-11-25,1213.66
8450,PATITA SAC,2019-11-25,4888.25
8451,SAUL,2019-11-25,2146.91
8452,DACIA - LIMA,2019-11-26,1577.66
8453,DISTRIBUIDORA CCM,2019-11-26,42290.0
8454,GUMISA - HUARAZ,2019-11-26,2598.73
8455,LAGUI,2019-11-26,7743.0
8456,LANCERO - HUANUCO,2019-11-26,132.63
8457,MYG,2019-11-26,598.23
8458,MYL_HERMANOS,2019-11-26,16938.75
8459,VEGA - NORTE,2019-11-26,4278.03
8460,CASA GRANDE,2019-11-27,9546.0
8461,LA GENOVESA - TACNA,2019-11-27,1851.82
8464,RICMAN,2019-11-27,3319.0
8465,TCA SAC,2019-11-27,1727.78
8466,DIPSA-ANDAHUAYLAS,2019-11-28,1816.25
8468,SAN JUAN,2019-11-28,5241.97
8469,VEGA - NORTE,2019-11-28,4996.77
8470,AGA - MOYOBAMBA,2019-11-29,1830.75
8471,ALMACENES_SEVILLANO,2019-11-29,5802.4
8472,LANCERO - PUCALLPA,2019-11-29,1087.96
8475,TAMBOS LIMA,2019-11-29,8098.6
8476,TCA SAC,2019-11-29,1732.71
8477,TEMMY,2019-11-29,1663.04
8478,5M DISTRIBUCIONES,2019-11-30,1538.26
8479,AGA - JAEN,2019-11-30,6035.03
8480,DIPSA-AYACUCHO,2019-11-30,4499.68
8481,EDUFARMA MERCADO,2019-11-30,6337.29
8482,MELVIN MICHEL AL,2019-11-30,18060.38
8483,VEGA - SUR,2019-11-30,2105.25
8484,DIJISA - ICA,2019-12-02,491.79
8486,DROGUERIA SAN MARTIN,2019-12-02,3002.88
8488,JRC - ICA,2019-12-02,2172.57
8490,CODIJISA - PIURA,2019-12-03,10947.33
8491,DACIA - LIMA,2019-12-03,1150.65
8492,DISTRIBUIDORA CCM,2019-12-03,63652.0
8493,GUMISA - HUARAZ,2019-12-03,3524.27
8494,LA GENOVESA - MOQUEGUA,2019-12-03,226.75
8495,LAGUI,2019-12-03,5981.0
8496,LANCERO - HUANUCO,2019-12-03,125.42
8497,LIDER - CHEPEN,2019-12-03,340.0
8498,TAMBOS AQP,2019-12-03,1919.93
8499,ESTILOS,2019-12-04,473.54
8500,GRUPO SVS,2019-12-04,1295.93
8503,P&PJ CHINCHA,2019-12-04,4714.54
8505,RICMAN,2019-12-04,1572.0
8506,SIPAN - Y,2019-12-04,6283.73
8507,DACIA - LIMA,2019-12-05,1494.98
8508,DIJISA - CHINCHA,2019-12-05,2037.64
8509,MYL_HERMANOS,2020-01-04,16502.25
8510,P&PJ CHINCHA,2020-01-04,2826.98
8511,SIPAN - Y,2020-01-04,11590.67
8512,AGA - JAEN,2020-01-06,802.12
8513,GIANELA,2020-01-06,14616.26
8515,MOLISAC,2020-01-06,3514.01
8516,VEGA - NORTE,2020-01-06,6087.42
8517,VEGA - SUR,2020-01-06,2769.48
8518,AGA - MOYOBAMBA,2020-01-07,194.38
8519,ALMACENES_SEVILLANO,2020-01-07,1153.0
8520,CODIJISA - CHIMBOTE,2020-01-07,1752.86
8521,CORPORACION_VEGA,2020-01-07,2054.93
8522,FERROL,2020-01-07,1479.08
8523,LIDER - TRUJILLO,2020-01-07,546.75
8524,LYG-CD_SAC,2020-01-07,9607.25
8525,TCA SAC,2020-01-07,1540.5
8526,TEMMY,2020-01-07,2928.63
8527,5M DISTRIBUCIONES,2020-01-08,2179.39
8529,DIPSA-ABANCAY,2020-01-08,1715.41
8532,ECONOMYSA,2020-01-08,7939.94
8533,RODAMEOS,2020-01-08,3953.0
8534,SODALES,2020-01-08,10138.9
8535,VEGA - ESTE,2020-01-08,2749.81
8536,CALLAYUC,2020-01-09,6508.29
8538,DACIA - LIMA,2020-01-09,1495.48
8540,LAGUI,2020-01-09,12903.0
8541,ARCANGEL,2020-01-10,4772.38
8542,DIPSA-AYACUCHO,2020-01-10,4961.78
8543,GIANELA,2020-01-10,5393.73
8544,JRC - ICA,2020-01-10,2137.52
8546,CODIJISA - CHIMBOTE,2020-01-11,2053.47
8547,DISTRIBUIDORA CCM,2020-01-11,53979.0
8548,DYCART,2020-01-11,22326.88
8549,GUMISA - HUARAZ,2020-01-11,6272.55
8550,LA GENOVESA - ILO,2020-01-11,106.39
8551,LANCERO - HUANUCO,2020-01-11,400.84
8552,CODIJISA - TRUJILLO,2020-01-13,5233.61
8553,DIJISA - HUANCAYO,2020-01-13,527.33
8554,DIPSA-ANDAHUAYLAS,2020-01-13,4272.97
8555,EDUSA,2020-01-13,1411.58
8556,MARRACHE,2020-01-13,5342.0
8557,LANCERO - LA MERCED,2020-01-14,28.25
8561,CODIFER,2020-01-15,1903.54
8562,DICOBELSA - LIMA,2020-01-15,2329.14
8563,DIJISA - LIMA,2020-01-15,916.52
8564,EDUFARMA MERCADO,2020-01-15,6699.06
8565,LANCERO - TINGO MARIA,2020-01-15,339.47
8566,MELVIN MICHEL AL,2020-01-15,4.5
8567,SAN JUAN,2020-01-15,3984.3
8569,TAYMI,2020-01-15,5891.25
8570,VEGA - CENTRO,2020-01-15,1899.08
8571,ZV,2020-01-15,4964.56
8572,CODIJISA - PIURA,2020-01-16,6120.71
8573,CURTIS ESTE,2020-01-16,490.35
8575,KONSUMASS,2020-01-16,3536.12
