,Marca,Fecha,Soles
1884,036 Ladysoft,2021-06-23,165871.47
1885,008 Babysec,2021-04-02,106045.98
1886,003 Noble,2020-01-24,1736225.45
1887,037 Cotidian,2021-06-28,5231.23
1888,012 Higienol,2019-10-19,474154.22
1889,037 Cotidian,2019-11-02,65001.55
1890,036 Ladysoft,2019-11-03,1355.65
1891,001 Elite,2019-10-09,4245680.42
1892,012 Higienol,2019-10-25,572966.99
1893,038 Ok Pet,2020-07-17,74.01
1894,008 Babysec,2019-10-10,2340787.16
1895,036 Ladysoft,2020-12-31,265203.07
1896,038 Ok Pet,2020-10-21,1607.24
1897,037 Cotidian,2019-11-22,129417.51
1898,037 Cotidian,2019-11-16,64877.24
1899,003 Noble,2020-05-02,1555270.03
1900,006 Nova,2020-04-05,3402.84
1901,003 Noble,2020-11-04,1704883.67
1902,008 Babysec,2021-04-19,1567739.0
1903,006 Nova,2019-10-02,279643.52
1904,001 Elite,2021-06-15,2361012.9
1905,006 Nova,2020-10-05,892037.38
1906,036 Ladysoft,2020-02-10,224959.13
1907,012 Higienol,2021-02-01,401120.9
1908,006 Nova,2021-05-28,1312487.79
1909,038 Ok Pet,2021-04-22,605.82
1910,006 Nova,2020-04-02,430567.33
1911,003 Noble,2021-06-24,2168197.19
1912,012 Higienol,2020-07-30,429109.21
1913,036 Ladysoft,2020-08-14,264265.89
1914,008 Babysec,2020-02-26,2346698.84
1915,001 Elite,2020-04-29,4212102.46
1916,037 Cotidian,2020-05-23,45105.12
1917,003 Noble,2019-10-29,2629074.0
1918,001 Elite,2020-04-23,4186152.34
1919,037 Cotidian,2019-11-19,59457.83
1920,038 Ok Pet,2020-02-29,98.4
1921,003 Noble,2020-05-05,2331705.56
1922,001 Elite,2021-06-18,2469381.42
1923,008 Babysec,2021-04-16,1717844.79
1924,036 Ladysoft,2020-02-13,189545.7
1925,001 Elite,2020-04-26,525593.09
1926,037 Cotidian,2021-01-10,628.13
1927,012 Higienol,2020-07-27,422066.46
1928,003 Noble,2020-04-29,2598759.34
1929,001 Elite,2019-10-23,4050444.37
1930,038 Ok Pet,2021-04-19,738.8
1931,038 Ok Pet,2020-03-03,103.87
1932,012 Higienol,2020-08-02,5858.19
1933,036 Ladysoft,2020-08-17,176825.52
1934,006 Nova,2020-10-08,611332.28
1935,003 Noble,2019-11-01,666662.44
1936,037 Cotidian,2020-05-20,69442.48
1937,008 Babysec,2020-02-23,14884.23
1938,001 Elite,2020-10-20,2806333.45
1939,012 Higienol,2020-01-29,486056.65
1940,003 Noble,2020-05-08,2255529.98
1941,036 Ladysoft,2021-04-06,238245.09
1942,038 Ok Pet,2020-10-27,2411.21
1943,003 Noble,2020-12-26,2329940.28
1944,006 Nova,2019-10-08,254788.13
1945,001 Elite,2019-09-01,16071.71
1946,008 Babysec,2020-02-20,1714647.73
1947,008 Babysec,2020-08-24,2613716.65
1948,036 Ladysoft,2021-04-12,170179.68
1949,037 Cotidian,2020-11-19,75726.71
1950,036 Ladysoft,2020-02-16,15221.95
1951,001 Elite,2020-10-26,2928203.96
1952,003 Noble,2019-11-04,1770868.11
1953,006 Nova,2020-11-29,208630.73
1954,006 Nova,2021-06-03,819317.28
1955,037 Cotidian,2020-05-17,9243.71
1956,038 Ok Pet,2020-04-24,69.75
1957,012 Higienol,2020-08-05,557729.45
1958,003 Noble,2020-12-29,4054986.25
1959,006 Nova,2019-10-05,377278.34
1960,038 Ok Pet,2020-10-24,560.69
1961,006 Nova,2020-04-08,552804.49
1962,001 Elite,2020-10-23,4079109.84
1963,012 Higienol,2020-02-01,276547.31
1964,008 Babysec,2020-08-21,2747521.28
1965,012 Higienol,2021-03-25,411281.67
1966,037 Cotidian,2020-11-16,91800.66
1967,038 Ok Pet,2021-04-28,298.86
1968,008 Babysec,2020-08-27,2719581.3
1969,008 Babysec,2020-02-17,1540999.45
1970,037 Cotidian,2020-05-14,110410.48
1971,006 Nova,2021-05-31,2265959.17
1972,006 Nova,2019-10-11,395734.1
1973,036 Ladysoft,2021-04-09,204475.38
1974,012 Higienol,2020-02-04,364797.01
1975,001 Elite,2020-04-20,4487109.21
1976,003 Noble,2019-11-07,1953300.31
1977,006 Nova,2020-08-08,986080.18
1978,008 Babysec,2020-04-21,2373998.11
1979,036 Ladysoft,2020-04-08,189408.01
1980,037 Cotidian,2020-07-17,84030.34
1981,001 Elite,2020-06-23,3117374.97
1982,012 Higienol,2021-03-28,5212.49
1983,038 Ok Pet,2021-06-22,598.07
1984,001 Elite,2019-12-20,3811019.45
1985,006 Nova,2021-03-28,23771.54
1986,037 Cotidian,2020-07-23,58319.46
1987,008 Babysec,2020-04-27,2314793.73
1988,012 Higienol,2020-02-07,534683.49
1989,036 Ladysoft,2020-10-14,213615.57
1990,012 Higienol,2020-09-29,380633.85
1991,012 Higienol,2021-04-03,156375.38
1992,006 Nova,2020-02-07,451569.85
1993,038 Ok Pet,2020-04-30,120.9
1994,001 Elite,2020-12-26,2082116.02
1995,008 Babysec,2020-10-24,2204081.37
1996,036 Ladysoft,2020-10-08,279194.76
1997,003 Noble,2020-07-02,2327465.28
1998,012 Higienol,2021-03-31,542492.05
1999,036 Ladysoft,2020-04-11,201997.66
2000,006 Nova,2021-03-31,2905389.71
2001,001 Elite,2020-06-20,2840969.78
2002,001 Elite,2020-06-26,4251328.37
2003,003 Noble,2021-01-04,1262294.21
2004,008 Babysec,2020-04-24,2082969.8
2005,008 Babysec,2021-06-16,2472516.45
2006,008 Babysec,2019-10-21,2227520.47
2007,037 Cotidian,2020-01-16,68731.68
2008,038 Ok Pet,2021-06-19,793.47
2009,006 Nova,2020-02-10,466425.8
2010,036 Ladysoft,2021-04-15,201189.12
2011,038 Ok Pet,2020-10-30,8194.85
2012,037 Cotidian,2020-07-20,54943.81
2013,003 Noble,2020-06-29,2583623.17
2014,006 Nova,2020-02-04,459794.33
2015,036 Ladysoft,2020-10-11,675.44
2016,001 Elite,2020-12-23,3626302.97
2017,012 Higienol,2020-09-26,281099.39
2018,038 Ok Pet,2020-04-27,46.98
2019,037 Cotidian,2021-01-19,67627.26
2020,001 Elite,2019-10-29,4989080.15
2021,006 Nova,2021-04-03,370190.31
2022,036 Ladysoft,2019-10-11,217950.77
2023,003 Noble,2020-01-04,1581524.07
2024,001 Elite,2021-06-21,2783888.79
2025,036 Ladysoft,2020-04-14,228638.23
2026,003 Noble,2019-12-29,416756.49
2027,038 Ok Pet,2020-12-21,1266.7
2028,001 Elite,2020-12-20,241736.1
2029,008 Babysec,2021-04-22,2746036.41
2030,001 Elite,2021-06-24,2440716.46
2031,012 Higienol,2020-10-05,371811.75
2032,037 Cotidian,2021-01-13,73388.44
2033,006 Nova,2020-09-29,807738.68
2034,036 Ladysoft,2021-06-06,4966.33
2035,008 Babysec,2020-10-18,50719.14
2036,037 Cotidian,2020-07-14,74728.06
2037,008 Babysec,2020-04-18,2441385.41
2038,006 Nova,2021-04-06,901639.71
2039,037 Cotidian,2019-11-25,105482.2
2040,012 Higienol,2020-04-02,420982.67
2041,001 Elite,2019-10-26,3757522.18
2042,036 Ladysoft,2020-04-17,298200.76
2043,003 Noble,2020-07-05,19104.26
2044,012 Higienol,2020-10-02,271396.55
2045,001 Elite,2020-12-17,3496368.79
2046,012 Higienol,2020-03-30,346031.0
2047,036 Ladysoft,2019-10-14,230665.38
2048,003 Noble,2020-01-01,13353.67
2049,008 Babysec,2021-04-25,61873.8
2050,008 Babysec,2020-10-21,2504332.33
2051,037 Cotidian,2021-01-16,60834.36
2052,006 Nova,2020-10-02,608751.24
2053,038 Ok Pet,2020-12-24,165.25
2054,008 Babysec,2020-01-24,3314373.2
2055,001 Elite,2019-09-17,4391970.32
2056,037 Cotidian,2020-05-13,53707.25
2057,038 Ok Pet,2020-10-31,7864.92
2058,003 Noble,2019-11-08,1729279.39
2059,012 Higienol,2020-02-05,495630.33
2060,001 Elite,2021-05-16,69639.09
2061,036 Ladysoft,2020-03-14,188613.75
2062,008 Babysec,2021-03-20,2992751.37
2063,012 Higienol,2020-08-09,89866.1
2064,006 Nova,2020-05-05,687882.16
2065,003 Noble,2020-05-09,2413303.73
2066,008 Babysec,2021-03-14,55043.26
2067,006 Nova,2020-11-07,1065270.2
2068,012 Higienol,2021-03-29,384711.75
2069,038 Ok Pet,2020-10-28,6022.32
2070,036 Ladysoft,2020-09-19,180695.37
2071,001 Elite,2019-09-20,3871614.55
2072,001 Elite,2020-03-24,3610834.53
2073,036 Ladysoft,2020-09-13,4576.27
2074,037 Cotidian,2020-05-16,78160.65
2075,012 Higienol,2020-02-08,535354.59
2076,001 Elite,2021-05-13,2154243.27
2077,001 Elite,2019-09-23,4214178.94
2078,003 Noble,2019-11-11,2121750.05
2079,006 Nova,2019-09-16,310556.0
2080,008 Babysec,2020-09-12,2304105.46
2081,003 Noble,2019-11-05,2059839.2
2082,001 Elite,2021-05-19,2018438.02
2083,012 Higienol,2020-08-06,467885.46
2084,006 Nova,2020-05-08,650184.9
2085,001 Elite,2020-03-21,3130968.68
2086,037 Cotidian,2020-11-09,63481.04
2087,036 Ladysoft,2020-03-20,144201.35
2088,008 Babysec,2020-07-22,2351246.67
2089,012 Higienol,2021-04-01,105012.71
2090,008 Babysec,2020-01-18,3433933.6
2091,037 Cotidian,2021-05-14,47600.99
2092,036 Ladysoft,2021-05-12,159026.82
2093,037 Cotidian,2019-09-21,43243.34
2094,012 Higienol,2020-02-11,498607.1
2095,006 Nova,2019-11-07,475283.62
2096,003 Noble,2020-06-30,6114643.83
2097,038 Ok Pet,2020-05-04,38.24
2098,006 Nova,2020-05-11,689164.5
2099,036 Ladysoft,2019-09-16,178385.06
2100,001 Elite,2020-09-23,2702404.86
2101,003 Noble,2021-01-08,2050957.2
2102,012 Higienol,2021-04-07,346955.9
2103,008 Babysec,2020-01-15,3031590.03
2104,036 Ladysoft,2020-03-17,182672.66
2105,037 Cotidian,2021-05-17,44552.48
2106,001 Elite,2020-03-18,3756184.32
2107,003 Noble,2021-01-02,373237.84
2108,008 Babysec,2020-01-21,2434342.66
2109,038 Ok Pet,2021-06-23,842.04
2110,037 Cotidian,2020-11-12,69894.06
2111,006 Nova,2019-11-10,10881.27
2112,036 Ladysoft,2021-05-09,6900.06
2113,006 Nova,2020-05-14,675457.27
2114,003 Noble,2021-01-05,1702276.96
2115,001 Elite,2020-09-20,25669.07
2116,012 Higienol,2021-04-04,3920.61
2117,012 Higienol,2020-09-30,368126.27
2118,003 Noble,2020-07-03,2521719.49
2119,037 Cotidian,2019-09-18,88739.63
2120,036 Ladysoft,2020-03-23,86813.1
2121,008 Babysec,2020-03-25,1274077.69
2122,008 Babysec,2019-09-21,1901163.29
2123,037 Cotidian,2020-07-13,103304.8
2124,036 Ladysoft,2020-11-13,194327.45
2125,006 Nova,2021-04-30,1519058.06
2126,012 Higienol,2020-04-03,334655.3
2127,036 Ladysoft,2021-05-18,224220.57
2128,006 Nova,2020-09-10,1104691.56
2129,003 Noble,2020-07-06,1931969.85
2130,006 Nova,2020-03-05,627569.23
2131,012 Higienol,2020-10-03,248622.95
2132,008 Babysec,2021-05-14,1643569.74
2133,003 Noble,2020-01-02,887798.09
2134,036 Ladysoft,2019-09-22,16727.9
2135,037 Cotidian,2021-01-09,108267.37
2136,006 Nova,2020-03-11,871950.89
2137,037 Cotidian,2021-01-15,107754.77
2138,001 Elite,2019-11-20,6051213.27
2139,006 Nova,2019-09-07,330411.7
2140,008 Babysec,2019-09-18,2272469.86
2141,037 Cotidian,2019-11-21,67787.4
2142,036 Ladysoft,2020-11-10,199051.92
2143,012 Higienol,2020-10-09,361401.17
2144,008 Babysec,2020-03-22,5700.29
2145,001 Elite,2020-05-24,24350.82
2146,003 Noble,2020-01-05,91427.37
2147,036 Ladysoft,2021-05-15,188018.68
2148,001 Elite,2020-05-21,4126086.27
2149,008 Babysec,2021-05-17,1800229.79
2150,038 Ok Pet,2020-12-22,15.66
2151,003 Noble,2020-07-09,2064298.49
2152,038 Ok Pet,2021-06-26,5.08
2153,036 Ladysoft,2019-09-19,280184.55
2154,006 Nova,2020-03-08,23922.89
2155,012 Higienol,2020-10-06,295864.37
2156,001 Elite,2019-11-17,315419.32
2157,037 Cotidian,2021-01-12,64968.69
2158,037 Cotidian,2020-07-10,93518.55
2159,008 Babysec,2021-05-11,1394446.97
2160,012 Higienol,2020-04-09,32409.48
2161,001 Elite,2020-11-14,2776652.27
2162,006 Nova,2019-09-13,427432.46
2163,012 Higienol,2019-10-06,9702.32
2164,037 Cotidian,2019-11-18,90580.36
2165,006 Nova,2020-11-04,974118.95
2166,001 Elite,2020-11-20,3046148.53
2167,006 Nova,2021-05-09,105856.27
2168,003 Noble,2020-01-08,2509589.01
2169,001 Elite,2020-05-18,5009509.36
2170,008 Babysec,2020-03-19,1093305.8
2171,008 Babysec,2020-09-21,1676351.4
2172,036 Ladysoft,2020-05-20,220546.02
2173,006 Nova,2021-05-03,825163.25
2174,001 Elite,2019-09-26,4053421.73
2175,008 Babysec,2020-09-15,1992509.95
2176,036 Ladysoft,2020-11-16,187769.78
2177,012 Higienol,2021-06-01,199274.85
2178,036 Ladysoft,2020-05-14,341132.54
2179,038 Ok Pet,2020-12-31,1779.37
2180,003 Noble,2021-03-04,1354172.41
2181,037 Cotidian,2020-05-19,54204.76
2182,001 Elite,2021-05-22,1779294.77
2183,006 Nova,2019-09-10,451968.81
2184,037 Cotidian,2019-11-15,65182.76
2185,003 Noble,2020-08-30,11076.6
2186,001 Elite,2020-11-17,2833528.92
2187,012 Higienol,2019-10-03,424620.18
2188,038 Ok Pet,2020-07-01,241.98
2189,012 Higienol,2020-04-06,265526.09
2190,006 Nova,2020-11-01,71773.32
2191,008 Babysec,2020-03-16,1598394.87
2192,001 Elite,2020-05-15,4684463.8
2193,003 Noble,2020-01-11,1628613.89
2194,012 Higienol,2021-05-29,248511.78
2195,003 Noble,2021-03-01,1159542.59
2196,006 Nova,2021-05-06,1085906.69
2197,036 Ladysoft,2020-05-17,3732.2
2198,036 Ladysoft,2019-11-13,170114.42
2199,037 Cotidian,2021-01-06,88958.78
2200,008 Babysec,2020-09-18,2252386.97
2201,036 Ladysoft,2020-11-19,191965.61
2202,037 Cotidian,2019-11-12,76512.25
2203,006 Nova,2020-03-14,969706.08
2204,038 Ok Pet,2020-12-28,1324.66
2205,003 Noble,2020-11-14,3222512.2
2206,008 Babysec,2020-03-10,1397591.29
2207,037 Cotidian,2020-12-31,66721.81
2208,038 Ok Pet,2021-05-05,1154.41
2209,003 Noble,2021-05-19,1316094.77
2210,006 Nova,2021-05-15,1204647.0
2211,012 Higienol,2019-12-24,291849.64
2212,008 Babysec,2019-09-06,2452780.76
2213,037 Cotidian,2019-11-09,39693.18
2214,006 Nova,2019-09-19,368318.64
2215,006 Nova,2020-03-23,508171.65
2216,038 Ok Pet,2020-03-16,25.9
2217,003 Noble,2020-11-20,2511154.39
2218,003 Noble,2020-05-12,2330065.28
2219,038 Ok Pet,2020-03-10,83.44
2220,012 Higienol,2021-02-11,374691.54
2221,008 Babysec,2020-09-09,2738545.9
2222,036 Ladysoft,2020-01-31,317346.02
2223,001 Elite,2020-05-09,3268040.85
2224,001 Elite,2020-11-11,3081150.98
2225,006 Nova,2021-05-18,1158184.32
2226,003 Noble,2020-11-17,2052075.94
2227,008 Babysec,2020-03-07,1695435.62
2228,001 Elite,2019-11-05,4462497.01
2229,036 Ladysoft,2021-03-24,283424.01
2230,037 Cotidian,2020-12-28,72435.97
2231,006 Nova,2021-05-12,969974.29
2232,006 Nova,2019-09-22,8106.64
2233,038 Ok Pet,2020-03-13,39.01
2234,036 Ladysoft,2021-03-21,5935.83
2235,012 Higienol,2019-12-21,538303.17
2236,001 Elite,2020-11-08,97889.98
2237,036 Ladysoft,2020-01-28,228050.72
2238,006 Nova,2020-03-26,590982.18
2239,012 Higienol,2020-08-12,327554.86
2240,012 Higienol,2021-02-14,2334.32
2241,003 Noble,2020-05-15,2829635.79
2242,037 Cotidian,2019-11-06,49272.7
2243,036 Ladysoft,2020-02-03,171035.45
2244,036 Ladysoft,2020-09-22,189184.43
2245,006 Nova,2021-05-21,1052731.92
2246,037 Cotidian,2020-05-07,43465.97
2247,003 Noble,2019-11-17,446761.79
2248,001 Elite,2019-09-11,4672019.8
2249,036 Ladysoft,2021-03-27,266986.6
2250,001 Elite,2021-05-10,2687400.41
2251,003 Noble,2020-05-18,2651419.56
2252,008 Babysec,2021-03-08,1743921.77
2253,012 Higienol,2020-08-21,283578.22
2254,003 Noble,2019-11-14,2083131.29
2255,012 Higienol,2020-08-15,316978.59
2256,038 Ok Pet,2021-05-11,1801.5
2257,001 Elite,2020-03-15,259528.1
2258,012 Higienol,2021-02-17,314701.47
2259,008 Babysec,2020-09-03,1967276.85
2260,006 Nova,2020-11-19,762771.05
2261,038 Ok Pet,2020-11-06,3653.92
2262,037 Cotidian,2019-11-03,94.92
2263,001 Elite,2020-11-05,2650702.73
2264,036 Ladysoft,2020-09-25,191279.69
2265,037 Cotidian,2020-05-04,74495.58
2266,006 Nova,2020-11-13,855883.45
2267,038 Ok Pet,2021-05-08,97.22
2268,037 Cotidian,2020-11-06,108939.38
2269,006 Nova,2019-09-25,359813.63
2270,036 Ladysoft,2021-03-30,334625.59
2271,012 Higienol,2020-02-14,356224.34
2272,001 Elite,2019-09-14,3805661.86
2273,001 Elite,2020-11-02,1785289.3
2274,003 Noble,2020-05-21,2706307.66
2275,038 Ok Pet,2020-11-03,493.15
2276,001 Elite,2021-05-07,2329815.83
2277,037 Cotidian,2021-06-26,43765.5
2278,038 Ok Pet,2021-05-14,371.24
2279,012 Higienol,2020-08-18,348303.92
2280,008 Babysec,2021-03-11,2077052.53
2281,006 Nova,2020-11-16,1132946.87
2282,037 Cotidian,2019-10-31,131615.9
2283,008 Babysec,2020-08-31,3233400.36
2284,008 Babysec,2020-09-06,62403.04
2285,036 Ladysoft,2020-09-28,288898.14
2286,037 Cotidian,2020-01-03,55287.72
2287,001 Elite,2021-01-05,3025213.58
2288,008 Babysec,2019-09-15,21756.84
2289,006 Nova,2021-03-15,1049999.83
2290,008 Babysec,2020-05-04,2016168.11
2291,001 Elite,2020-07-03,3453572.56
2292,012 Higienol,2020-02-17,478745.35
2293,003 Noble,2019-11-23,1805413.22
2294,001 Elite,2020-07-06,3166331.66
2295,006 Nova,2021-03-21,22501.61
2296,012 Higienol,2021-04-13,288478.2
2297,006 Nova,2020-09-13,6755.93
2298,037 Cotidian,2021-02-27,166782.93
2299,008 Babysec,2020-11-09,1492281.49
2300,001 Elite,2019-11-14,4096864.22
2301,003 Noble,2020-07-12,37228.69
2302,036 Ladysoft,2020-03-26,120505.37
2303,038 Ok Pet,2020-11-12,699.54
2304,003 Noble,2021-01-14,2180983.15
2305,037 Cotidian,2020-07-07,89519.41
2306,037 Cotidian,2020-01-06,80186.15
2307,012 Higienol,2020-02-20,399434.03
2308,036 Ladysoft,2021-05-21,276151.73
2309,008 Babysec,2020-05-07,2089868.5
2310,003 Noble,2019-11-20,2096407.49
2311,037 Cotidian,2021-02-24,75068.15
2312,003 Noble,2021-01-11,2784604.32
2313,036 Ladysoft,2019-09-25,238846.88
2314,036 Ladysoft,2020-03-29,4218.45
2315,006 Nova,2021-03-18,935182.03
2316,001 Elite,2021-01-08,3185397.5
2317,008 Babysec,2020-11-06,1729124.52
2318,036 Ladysoft,2020-10-01,160345.99
2319,006 Nova,2020-01-25,375342.49
2320,012 Higienol,2021-04-10,283071.94
2321,038 Ok Pet,2020-11-09,779.5
2322,003 Noble,2020-07-18,1815131.77
2323,006 Nova,2020-03-17,848623.7
2324,008 Babysec,2021-05-02,2588.47
2325,038 Ok Pet,2020-05-13,133.72
2326,036 Ladysoft,2021-05-24,192962.46
2327,006 Nova,2020-09-19,1053145.75
2328,001 Elite,2020-05-12,4643723.85
2329,001 Elite,2019-11-08,4640910.2
2330,012 Higienol,2020-10-12,328244.98
2331,003 Noble,2020-01-14,1894646.16
2332,036 Ladysoft,2019-10-01,140170.24
2333,036 Ladysoft,2020-04-01,119452.82
2334,008 Babysec,2020-03-13,1984321.56
2335,037 Cotidian,2020-07-01,59768.59
2336,008 Babysec,2020-11-03,1540822.55
2337,036 Ladysoft,2021-05-27,171331.46
2338,008 Babysec,2021-05-08,3426099.95
2339,036 Ladysoft,2020-11-22,9335.15
2340,012 Higienol,2020-10-15,283855.28
2341,008 Babysec,2021-05-05,1909291.43
2342,003 Noble,2020-07-15,2602325.25
2343,001 Elite,2021-01-02,535509.42
2344,006 Nova,2020-09-22,942974.94
2345,012 Higienol,2021-04-19,367397.84
2346,008 Babysec,2019-09-12,2629817.93
2347,036 Ladysoft,2019-09-28,170008.63
2348,037 Cotidian,2021-01-03,2530.4
2349,006 Nova,2020-09-16,1206007.21
2350,036 Ladysoft,2019-10-04,315190.16
2351,001 Elite,2019-11-11,4415650.34
2352,008 Babysec,2019-09-09,1939999.73
2353,037 Cotidian,2020-06-28,281.4
2354,037 Cotidian,2019-12-31,96809.32
2355,003 Noble,2021-01-17,22026.17
2356,012 Higienol,2021-04-16,389574.62
2357,008 Babysec,2020-10-31,3676899.16
2358,037 Cotidian,2020-07-04,60965.38
2359,006 Nova,2020-03-20,374043.87
2360,038 Ok Pet,2020-12-18,4468.15
2361,006 Nova,2019-09-20,350915.67
2362,012 Higienol,2020-11-14,292712.08
2363,036 Ladysoft,2020-11-29,24011.89
2364,001 Elite,2020-05-02,3223696.03
2365,006 Nova,2020-03-24,602278.81
2366,003 Noble,2020-08-17,2835872.56
2367,001 Elite,2020-11-04,2734201.54
2368,038 Ok Pet,2020-06-15,224.09
2369,008 Babysec,2019-11-02,1195665.96
2370,037 Cotidian,2020-01-28,58835.81
2371,012 Higienol,2020-05-21,506577.53
2372,001 Elite,2020-07-08,3310751.93
2373,006 Nova,2020-07-24,896796.77
2374,037 Cotidian,2020-08-01,51996.53
2375,008 Babysec,2020-05-06,2355352.3
2376,036 Ladysoft,2020-06-05,223237.84
2377,001 Elite,2020-07-05,48329.84
2378,038 Ok Pet,2021-02-08,991.08
2379,012 Higienol,2020-11-23,369685.11
2380,006 Nova,2020-01-20,413802.81
2381,003 Noble,2020-02-16,69420.31
2382,001 Elite,2020-01-04,3511298.11
2383,037 Cotidian,2020-02-03,32095.98
2384,008 Babysec,2021-06-28,287861.87
2385,008 Babysec,2019-11-05,2550749.78
2386,037 Cotidian,2020-01-31,86370.61
2387,036 Ladysoft,2019-11-29,260801.22
2388,006 Nova,2021-03-16,1167352.05
2389,003 Noble,2020-02-22,1863631.26
2390,012 Higienol,2020-05-18,438605.76
2391,036 Ladysoft,2020-06-02,202792.92
2392,008 Babysec,2020-05-09,1878553.73
2393,037 Cotidian,2020-08-04,78234.84
2394,012 Higienol,2020-11-20,225898.68
2395,003 Noble,2020-08-23,381.0
2396,006 Nova,2020-07-27,912937.34
2397,008 Babysec,2020-12-27,79641.02
2398,001 Elite,2020-01-01,39440.93
2399,037 Cotidian,2021-03-24,68147.49
2400,036 Ladysoft,2019-12-02,143565.19
2401,003 Noble,2020-02-19,1906187.18
2402,006 Nova,2020-01-23,366643.5
2403,038 Ok Pet,2021-02-11,1826.78
2404,012 Higienol,2020-05-27,506825.94
2405,003 Noble,2020-02-25,1719198.68
2406,012 Higienol,2019-11-17,44822.89
2407,036 Ladysoft,2021-01-23,193273.45
2408,012 Higienol,2019-11-23,399000.14
2409,038 Ok Pet,2020-02-11,33.48
2410,006 Nova,2020-09-17,1056396.11
2411,036 Ladysoft,2021-01-29,225352.82
2412,006 Nova,2021-03-22,903090.88
2413,037 Cotidian,2021-01-31,3122.13
2414,006 Nova,2021-03-19,762137.33
2415,003 Noble,2021-04-18,24849.2
2416,008 Babysec,2020-11-05,1571694.02
2417,001 Elite,2021-01-07,3586005.61
2418,036 Ladysoft,2019-12-05,153744.86
2419,006 Nova,2020-01-26,1970.25
2420,003 Noble,2020-10-14,2184087.07
2421,038 Ok Pet,2020-08-12,344.33
2422,003 Noble,2020-10-17,2255631.15
2423,036 Ladysoft,2021-01-26,237516.48
2424,001 Elite,2021-01-04,2556672.74
2425,012 Higienol,2019-11-20,635119.87
2426,037 Cotidian,2020-01-25,65938.6
2427,037 Cotidian,2020-07-29,58842.63
2428,001 Elite,2020-07-02,3267391.86
2429,008 Babysec,2020-05-03,461.02
2430,012 Higienol,2020-05-24,584.75
2431,003 Noble,2021-04-15,1203600.04
2432,008 Babysec,2020-04-30,3053158.74
2433,037 Cotidian,2021-01-28,129982.58
2434,008 Babysec,2021-06-25,3448675.5
2435,008 Babysec,2020-11-02,1074860.61
2436,036 Ladysoft,2019-12-08,1389.6
2437,003 Noble,2021-04-21,2351860.28
2438,006 Nova,2020-01-29,459349.26
2439,008 Babysec,2021-01-05,2186049.0
2440,012 Higienol,2021-01-20,297572.32
2441,006 Nova,2020-05-27,438158.47
2442,008 Babysec,2020-07-03,2152062.96
2443,012 Higienol,2021-01-14,426964.58
2444,001 Elite,2020-09-04,3286415.21
2445,003 Noble,2020-10-20,2226015.46
2446,037 Cotidian,2020-09-28,65515.15
2447,012 Higienol,2020-07-18,193728.85
2448,006 Nova,2019-11-23,336070.83
2449,003 Noble,2020-04-17,2447883.47
2450,037 Cotidian,2020-03-29,3658.98
2451,036 Ladysoft,2020-07-27,196184.98
2452,036 Ladysoft,2021-02-01,156067.75
2453,008 Babysec,2020-07-06,1906452.72
2454,037 Cotidian,2020-10-01,62705.15
2455,012 Higienol,2019-11-26,512931.39
2456,036 Ladysoft,2020-01-29,207349.35
2457,038 Ok Pet,2021-04-10,219.24
2458,008 Babysec,2020-01-02,1233235.29
2459,038 Ok Pet,2021-04-07,746.39
2460,012 Higienol,2021-01-17,9676.11
2461,006 Nova,2021-01-17,26545.77
2462,001 Elite,2020-09-07,2883154.53
2463,001 Elite,2020-09-01,2181054.03
2464,003 Noble,2020-10-23,3202702.19
2465,001 Elite,2021-03-06,1981013.08
2466,006 Nova,2019-11-26,432915.66
2467,003 Noble,2020-04-20,2505451.27
2468,038 Ok Pet,2020-08-18,1787.24
2469,036 Ladysoft,2020-08-02,5816.09
2470,038 Ok Pet,2020-02-14,69.32
2471,012 Higienol,2020-07-15,254588.14
2472,036 Ladysoft,2020-07-30,245785.69
2473,006 Nova,2019-11-29,408232.36
